"","x1","x2","zi1","zi2","total_count"
"130",0.015,0.295,0,20,20
"131",0.015,0.305,0,13,13
"132",0.015,0.315,0,18,18
"133",0.015,0.325,0,14,14
"134",0.015,0.335,0,15,15
"135",0.015,0.345,0,16,16
"136",0.015,0.355,0,14,14
"137",0.015,0.365,0,8,8
"138",0.015,0.375,0,11,11
"139",0.015,0.385,0,11,11
"140",0.015,0.395,0,14,14
"141",0.015,0.405,0,8,8
"142",0.015,0.415,0,10,10
"143",0.015,0.425,0,15,15
"144",0.015,0.435,0,9,9
"145",0.015,0.445,0,5,5
"146",0.015,0.455,0,7,7
"147",0.015,0.465,0,14,14
"148",0.015,0.475,0,12,12
"149",0.015,0.485,0,10,10
"150",0.015,0.495,0,8,8
"151",0.015,0.505,0,14,14
"152",0.015,0.515,0,3,3
"153",0.015,0.525,0,5,5
"154",0.015,0.535,0,14,14
"155",0.015,0.545,0,11,11
"156",0.015,0.555,0,7,7
"157",0.015,0.565,0,5,5
"158",0.015,0.575,0,7,7
"159",0.015,0.585,0,6,6
"160",0.015,0.595,0,4,4
"161",0.015,0.605,0,7,7
"162",0.015,0.615,0,8,8
"163",0.015,0.625,0,4,4
"164",0.015,0.635,0,10,10
"165",0.015,0.645,0,7,7
"166",0.015,0.655,0,6,6
"167",0.015,0.665,0,7,7
"168",0.015,0.675,0,8,8
"169",0.015,0.685,0,9,9
"170",0.015,0.695,0,3,3
"171",0.015,0.705,0,4,4
"172",0.015,0.715,0,5,5
"173",0.015,0.725,0,5,5
"174",0.015,0.735,0,6,6
"175",0.015,0.745,0,1,1
"176",0.015,0.755,0,5,5
"177",0.015,0.765,0,8,8
"178",0.015,0.775,0,8,8
"179",0.015,0.785,0,5,5
"180",0.015,0.795,0,2,2
"181",0.015,0.805,0,5,5
"182",0.015,0.815,0,5,5
"183",0.015,0.825,0,5,5
"184",0.015,0.835,0,7,7
"185",0.015,0.845,0,2,2
"186",0.015,0.855,0,2,2
"187",0.015,0.865,0,5,5
"188",0.015,0.875,0,3,3
"189",0.015,0.885,0,4,4
"190",0.015,0.895,0,3,3
"191",0.015,0.905,0,0,0
"192",0.015,0.915,0,2,2
"193",0.015,0.925,0,2,2
"194",0.015,0.935,0,0,0
"195",0.015,0.945,0,5,5
"196",0.015,0.955,0,4,4
"197",0.015,0.965,0,5,5
"198",0.015,0.975,0,1,1
"199",0.015,0.985,0,4,4
"200",0.015,0.995,0,4,4
"201",0.025,0.005,169,98,267
"202",0.025,0.015,60,94,154
"203",0.025,0.025,20,96,116
"204",0.025,0.035,8,84,92
"205",0.025,0.045,4,55,59
"206",0.025,0.055,0,75,75
"207",0.025,0.065,0,48,48
"208",0.025,0.075,0,57,57
"209",0.025,0.085,0,63,63
"210",0.025,0.095,0,53,53
"211",0.025,0.105,0,45,45
"212",0.025,0.115,0,36,36
"213",0.025,0.125,0,47,47
"214",0.025,0.135,0,50,50
"215",0.025,0.145,0,43,43
"216",0.025,0.155,0,26,26
"217",0.025,0.165,0,41,41
"218",0.025,0.175,0,28,28
"219",0.025,0.185,0,39,39
"220",0.025,0.195,0,26,26
"221",0.025,0.205,0,17,17
"222",0.025,0.215,0,24,24
"223",0.025,0.225,0,28,28
"224",0.025,0.235,0,24,24
"225",0.025,0.245,0,21,21
"226",0.025,0.255,0,22,22
"227",0.025,0.265,0,21,21
"228",0.025,0.275,0,24,24
"229",0.025,0.285,0,26,26
"230",0.025,0.295,0,30,30
"231",0.025,0.305,0,25,25
"232",0.025,0.315,0,29,29
"233",0.025,0.325,0,21,21
"234",0.025,0.335,0,14,14
"235",0.025,0.345,0,14,14
"236",0.025,0.355,0,18,18
"237",0.025,0.365,0,21,21
"238",0.025,0.375,0,9,9
"239",0.025,0.385,0,13,13
"240",0.025,0.395,0,18,18
"241",0.025,0.405,0,15,15
"242",0.025,0.415,0,17,17
"243",0.025,0.425,0,12,12
"244",0.025,0.435,0,17,17
"245",0.025,0.445,0,17,17
"246",0.025,0.455,0,13,13
"247",0.025,0.465,0,8,8
"248",0.025,0.475,0,9,9
"249",0.025,0.485,0,15,15
"250",0.025,0.495,0,3,3
"251",0.025,0.505,0,6,6
"252",0.025,0.515,0,10,10
"253",0.025,0.525,0,9,9
"254",0.025,0.535,0,11,11
"255",0.025,0.545,0,9,9
"256",0.025,0.555,0,7,7
"257",0.025,0.565,0,5,5
"258",0.025,0.575,0,15,15
"259",0.025,0.585,0,15,15
"260",0.025,0.595,0,11,11
"261",0.025,0.605,0,9,9
"262",0.025,0.615,0,8,8
"263",0.025,0.625,0,9,9
"264",0.025,0.635,0,8,8
"265",0.025,0.645,0,7,7
"266",0.025,0.655,0,8,8
"267",0.025,0.665,0,8,8
"268",0.025,0.675,0,3,3
"269",0.025,0.685,0,5,5
"270",0.025,0.695,0,3,3
"271",0.025,0.705,0,3,3
"272",0.025,0.715,0,4,4
"273",0.025,0.725,0,3,3
"274",0.025,0.735,0,2,2
"275",0.025,0.745,0,1,1
"276",0.025,0.755,0,5,5
"277",0.025,0.765,0,10,10
"278",0.025,0.775,0,3,3
"279",0.025,0.785,0,8,8
"280",0.025,0.795,0,4,4
"281",0.025,0.805,0,5,5
"282",0.025,0.815,0,7,7
"283",0.025,0.825,0,7,7
"284",0.025,0.835,0,2,2
"285",0.025,0.845,0,2,2
"286",0.025,0.855,0,6,6
"287",0.025,0.865,0,5,5
"288",0.025,0.875,0,4,4
"289",0.025,0.885,0,6,6
"290",0.025,0.895,0,3,3
"291",0.025,0.905,0,4,4
"292",0.025,0.915,0,5,5
"293",0.025,0.925,0,10,10
"294",0.025,0.935,0,4,4
"295",0.025,0.945,0,1,1
"296",0.025,0.955,0,6,6
"297",0.025,0.965,0,5,5
"298",0.025,0.975,0,3,3
"299",0.025,0.985,0,3,3
"300",0.025,0.995,0,2,2
"301",0.035,0.005,195,105,300
"302",0.035,0.015,83,91,174
"303",0.035,0.025,20,85,105
"304",0.035,0.035,9,97,106
"305",0.035,0.045,2,83,85
"306",0.035,0.055,1,88,89
"307",0.035,0.065,2,79,81
"308",0.035,0.075,0,50,50
"309",0.035,0.085,0,64,64
"310",0.035,0.095,0,62,62
"311",0.035,0.105,0,41,41
"312",0.035,0.115,0,49,49
"313",0.035,0.125,0,45,45
"314",0.035,0.135,0,40,40
"315",0.035,0.145,0,42,42
"316",0.035,0.155,0,26,26
"317",0.035,0.165,0,47,47
"318",0.035,0.175,0,34,34
"319",0.035,0.185,0,31,31
"320",0.035,0.195,0,27,27
"321",0.035,0.205,0,34,34
"322",0.035,0.215,0,31,31
"323",0.035,0.225,0,29,29
"324",0.035,0.235,0,23,23
"325",0.035,0.245,0,37,37
"326",0.035,0.255,0,33,33
"327",0.035,0.265,0,22,22
"328",0.035,0.275,0,17,17
"329",0.035,0.285,0,24,24
"330",0.035,0.295,0,20,20
"331",0.035,0.305,0,22,22
"332",0.035,0.315,0,30,30
"333",0.035,0.325,0,18,18
"334",0.035,0.335,0,18,18
"335",0.035,0.345,0,21,21
"336",0.035,0.355,0,15,15
"337",0.035,0.365,0,14,14
"338",0.035,0.375,0,15,15
"339",0.035,0.385,0,16,16
"340",0.035,0.395,0,17,17
"341",0.035,0.405,0,13,13
"342",0.035,0.415,0,15,15
"343",0.035,0.425,0,13,13
"344",0.035,0.435,0,10,10
"345",0.035,0.445,0,16,16
"346",0.035,0.455,0,14,14
"347",0.035,0.465,0,10,10
"348",0.035,0.475,0,10,10
"349",0.035,0.485,0,10,10
"350",0.035,0.495,0,13,13
"351",0.035,0.505,0,17,17
"352",0.035,0.515,0,11,11
"353",0.035,0.525,0,13,13
"354",0.035,0.535,0,6,6
"355",0.035,0.545,0,9,9
"356",0.035,0.555,0,6,6
"357",0.035,0.565,0,9,9
"358",0.035,0.575,0,12,12
"359",0.035,0.585,0,7,7
"360",0.035,0.595,0,4,4
"361",0.035,0.605,0,11,11
"362",0.035,0.615,0,9,9
"363",0.035,0.625,0,8,8
"364",0.035,0.635,0,7,7
"365",0.035,0.645,0,8,8
"366",0.035,0.655,0,6,6
"367",0.035,0.665,0,5,5
"368",0.035,0.675,0,4,4
"369",0.035,0.685,0,6,6
"370",0.035,0.695,0,7,7
"371",0.035,0.705,0,11,11
"372",0.035,0.715,0,5,5
"373",0.035,0.725,0,6,6
"374",0.035,0.735,0,7,7
"375",0.035,0.745,0,4,4
"376",0.035,0.755,0,8,8
"377",0.035,0.765,0,10,10
"378",0.035,0.775,0,3,3
"379",0.035,0.785,0,4,4
"380",0.035,0.795,0,6,6
"381",0.035,0.805,0,8,8
"382",0.035,0.815,0,11,11
"383",0.035,0.825,0,3,3
"384",0.035,0.835,0,8,8
"385",0.035,0.845,0,4,4
"386",0.035,0.855,0,6,6
"387",0.035,0.865,0,5,5
"388",0.035,0.875,0,2,2
"389",0.035,0.885,0,2,2
"390",0.035,0.895,0,2,2
"391",0.035,0.905,0,4,4
"392",0.035,0.915,0,6,6
"393",0.035,0.925,0,1,1
"394",0.035,0.935,0,1,1
"395",0.035,0.945,0,1,1
"396",0.035,0.955,0,6,6
"397",0.035,0.965,0,5,5
"398",0.035,0.975,0,6,6
"399",0.035,0.985,0,7,7
"400",0.035,0.995,0,0,0
"401",0.045,0.005,226,91,317
"402",0.045,0.015,70,105,175
"403",0.045,0.025,28,81,109
"404",0.045,0.035,10,84,94
"405",0.045,0.045,8,87,95
"406",0.045,0.055,3,73,76
"407",0.045,0.065,1,73,74
"408",0.045,0.075,0,80,80
"409",0.045,0.085,0,53,53
"410",0.045,0.095,0,63,63
"411",0.045,0.105,0,39,39
"412",0.045,0.115,0,42,42
"413",0.045,0.125,0,46,46
"414",0.045,0.135,0,38,38
"415",0.045,0.145,0,39,39
"416",0.045,0.155,0,32,32
"417",0.045,0.165,0,48,48
"418",0.045,0.175,0,32,32
"419",0.045,0.185,0,30,30
"420",0.045,0.195,0,34,34
"421",0.045,0.205,0,30,30
"422",0.045,0.215,0,32,32
"423",0.045,0.225,0,31,31
"424",0.045,0.235,0,27,27
"425",0.045,0.245,0,25,25
"426",0.045,0.255,0,25,25
"427",0.045,0.265,0,27,27
"428",0.045,0.275,0,23,23
"429",0.045,0.285,0,27,27
"430",0.045,0.295,0,16,16
"431",0.045,0.305,0,27,27
"432",0.045,0.315,0,15,15
"433",0.045,0.325,0,24,24
"434",0.045,0.335,0,13,13
"435",0.045,0.345,0,20,20
"436",0.045,0.355,0,17,17
"437",0.045,0.365,0,20,20
"438",0.045,0.375,0,24,24
"439",0.045,0.385,0,12,12
"440",0.045,0.395,0,18,18
"441",0.045,0.405,0,12,12
"442",0.045,0.415,0,15,15
"443",0.045,0.425,0,12,12
"444",0.045,0.435,0,23,23
"445",0.045,0.445,0,10,10
"446",0.045,0.455,0,11,11
"447",0.045,0.465,0,9,9
"448",0.045,0.475,0,11,11
"449",0.045,0.485,0,13,13
"450",0.045,0.495,0,8,8
"451",0.045,0.505,0,4,4
"452",0.045,0.515,0,7,7
"453",0.045,0.525,0,10,10
"454",0.045,0.535,0,12,12
"455",0.045,0.545,0,10,10
"456",0.045,0.555,0,7,7
"457",0.045,0.565,0,12,12
"458",0.045,0.575,0,10,10
"459",0.045,0.585,0,9,9
"460",0.045,0.595,0,11,11
"461",0.045,0.605,0,10,10
"462",0.045,0.615,0,6,6
"463",0.045,0.625,0,3,3
"464",0.045,0.635,0,10,10
"465",0.045,0.645,0,7,7
"466",0.045,0.655,0,6,6
"467",0.045,0.665,0,4,4
"468",0.045,0.675,0,7,7
"469",0.045,0.685,0,10,10
"470",0.045,0.695,0,7,7
"471",0.045,0.705,0,9,9
"472",0.045,0.715,0,3,3
"473",0.045,0.725,0,12,12
"474",0.045,0.735,0,6,6
"475",0.045,0.745,0,4,4
"476",0.045,0.755,0,8,8
"477",0.045,0.765,0,4,4
"478",0.045,0.775,0,2,2
"479",0.045,0.785,0,4,4
"480",0.045,0.795,0,3,3
"481",0.045,0.805,0,2,2
"482",0.045,0.815,0,1,1
"483",0.045,0.825,0,1,1
"484",0.045,0.835,0,5,5
"485",0.045,0.845,0,0,0
"486",0.045,0.855,0,6,6
"487",0.045,0.865,0,3,3
"488",0.045,0.875,0,3,3
"489",0.045,0.885,0,5,5
"490",0.045,0.895,0,5,5
"491",0.045,0.905,0,3,3
"492",0.045,0.915,0,2,2
"493",0.045,0.925,0,5,5
"494",0.045,0.935,0,2,2
"495",0.045,0.945,0,8,8
"496",0.045,0.955,0,3,3
"497",0.045,0.965,0,3,3
"498",0.045,0.975,0,3,3
"499",0.045,0.985,0,5,5
"500",0.045,0.995,0,3,3
"501",0.055,0.005,227,96,323
"502",0.055,0.015,90,110,200
"503",0.055,0.025,30,106,136
"504",0.055,0.035,14,67,81
"505",0.055,0.045,3,83,86
"506",0.055,0.055,0,91,91
"507",0.055,0.065,1,74,75
"508",0.055,0.075,0,66,66
"509",0.055,0.085,0,73,73
"510",0.055,0.095,0,56,56
"511",0.055,0.105,0,57,57
"512",0.055,0.115,0,53,53
"513",0.055,0.125,0,44,44
"514",0.055,0.135,0,51,51
"515",0.055,0.145,0,43,43
"516",0.055,0.155,0,53,53
"517",0.055,0.165,0,40,40
"518",0.055,0.175,0,31,31
"519",0.055,0.185,0,40,40
"520",0.055,0.195,0,34,34
"521",0.055,0.205,0,40,40
"522",0.055,0.215,0,28,28
"523",0.055,0.225,0,38,38
"524",0.055,0.235,0,32,32
"525",0.055,0.245,0,25,25
"526",0.055,0.255,0,28,28
"527",0.055,0.265,0,17,17
"528",0.055,0.275,0,13,13
"529",0.055,0.285,0,18,18
"530",0.055,0.295,0,16,16
"531",0.055,0.305,0,18,18
"532",0.055,0.315,0,21,21
"533",0.055,0.325,0,23,23
"534",0.055,0.335,0,14,14
"535",0.055,0.345,0,18,18
"536",0.055,0.355,0,17,17
"537",0.055,0.365,0,21,21
"538",0.055,0.375,0,18,18
"539",0.055,0.385,0,11,11
"540",0.055,0.395,0,12,12
"541",0.055,0.405,0,15,15
"542",0.055,0.415,0,13,13
"543",0.055,0.425,0,12,12
"544",0.055,0.435,0,13,13
"545",0.055,0.445,0,14,14
"546",0.055,0.455,0,12,12
"547",0.055,0.465,0,11,11
"548",0.055,0.475,0,17,17
"549",0.055,0.485,0,16,16
"550",0.055,0.495,0,12,12
"551",0.055,0.505,0,17,17
"552",0.055,0.515,0,8,8
"553",0.055,0.525,0,10,10
"554",0.055,0.535,0,11,11
"555",0.055,0.545,0,5,5
"556",0.055,0.555,0,6,6
"557",0.055,0.565,0,11,11
"558",0.055,0.575,0,10,10
"559",0.055,0.585,0,9,9
"560",0.055,0.595,0,4,4
"561",0.055,0.605,0,11,11
"562",0.055,0.615,0,11,11
"563",0.055,0.625,0,3,3
"564",0.055,0.635,0,7,7
"565",0.055,0.645,0,5,5
"566",0.055,0.655,0,11,11
"567",0.055,0.665,0,3,3
"568",0.055,0.675,0,9,9
"569",0.055,0.685,0,10,10
"570",0.055,0.695,0,1,1
"571",0.055,0.705,0,7,7
"572",0.055,0.715,0,9,9
"573",0.055,0.725,0,10,10
"574",0.055,0.735,0,7,7
"575",0.055,0.745,0,3,3
"576",0.055,0.755,0,4,4
"577",0.055,0.765,0,5,5
"578",0.055,0.775,0,4,4
"579",0.055,0.785,0,2,2
"580",0.055,0.795,0,6,6
"581",0.055,0.805,0,6,6
"582",0.055,0.815,0,1,1
"583",0.055,0.825,0,6,6
"584",0.055,0.835,0,2,2
"585",0.055,0.845,0,6,6
"586",0.055,0.855,0,3,3
"587",0.055,0.865,0,5,5
"588",0.055,0.875,0,6,6
"589",0.055,0.885,0,10,10
"590",0.055,0.895,0,2,2
"591",0.055,0.905,0,5,5
"592",0.055,0.915,0,12,12
"593",0.055,0.925,0,2,2
"594",0.055,0.935,0,7,7
"595",0.055,0.945,0,3,3
"596",0.055,0.955,0,6,6
"597",0.055,0.965,0,2,2
"598",0.055,0.975,0,3,3
"599",0.055,0.985,0,0,0
"600",0.055,0.995,0,6,6
"601",0.065,0.005,223,100,323
"602",0.065,0.015,83,91,174
"603",0.065,0.025,35,104,139
"604",0.065,0.035,6,75,81
"605",0.065,0.045,1,67,68
"606",0.065,0.055,0,85,85
"607",0.065,0.065,1,56,57
"608",0.065,0.075,0,51,51
"609",0.065,0.085,0,52,52
"610",0.065,0.095,0,60,60
"611",0.065,0.105,0,60,60
"612",0.065,0.115,0,53,53
"613",0.065,0.125,0,43,43
"614",0.065,0.135,0,48,48
"615",0.065,0.145,0,43,43
"616",0.065,0.155,0,44,44
"617",0.065,0.165,0,30,30
"618",0.065,0.175,0,41,41
"619",0.065,0.185,0,41,41
"620",0.065,0.195,0,35,35
"621",0.065,0.205,0,27,27
"622",0.065,0.215,0,32,32
"623",0.065,0.225,0,23,23
"624",0.065,0.235,0,28,28
"625",0.065,0.245,0,25,25
"626",0.065,0.255,0,31,31
"627",0.065,0.265,0,25,25
"628",0.065,0.275,0,24,24
"629",0.065,0.285,0,16,16
"630",0.065,0.295,0,27,27
"631",0.065,0.305,0,22,22
"632",0.065,0.315,0,17,17
"633",0.065,0.325,0,20,20
"634",0.065,0.335,0,13,13
"635",0.065,0.345,0,15,15
"636",0.065,0.355,0,13,13
"637",0.065,0.365,0,15,15
"638",0.065,0.375,0,14,14
"639",0.065,0.385,0,12,12
"640",0.065,0.395,0,15,15
"641",0.065,0.405,0,9,9
"642",0.065,0.415,0,9,9
"643",0.065,0.425,0,11,11
"644",0.065,0.435,0,11,11
"645",0.065,0.445,0,9,9
"646",0.065,0.455,0,14,14
"647",0.065,0.465,0,12,12
"648",0.065,0.475,0,12,12
"649",0.065,0.485,0,10,10
"650",0.065,0.495,0,10,10
"651",0.065,0.505,0,5,5
"652",0.065,0.515,0,9,9
"653",0.065,0.525,0,11,11
"654",0.065,0.535,0,14,14
"655",0.065,0.545,0,10,10
"656",0.065,0.555,0,8,8
"657",0.065,0.565,0,10,10
"658",0.065,0.575,0,10,10
"659",0.065,0.585,0,10,10
"660",0.065,0.595,0,11,11
"661",0.065,0.605,0,13,13
"662",0.065,0.615,0,5,5
"663",0.065,0.625,0,7,7
"664",0.065,0.635,0,6,6
"665",0.065,0.645,0,3,3
"666",0.065,0.655,0,4,4
"667",0.065,0.665,0,10,10
"668",0.065,0.675,0,2,2
"669",0.065,0.685,0,8,8
"670",0.065,0.695,0,10,10
"671",0.065,0.705,0,11,11
"672",0.065,0.715,0,3,3
"673",0.065,0.725,0,6,6
"674",0.065,0.735,0,9,9
"675",0.065,0.745,0,5,5
"676",0.065,0.755,0,1,1
"677",0.065,0.765,0,6,6
"678",0.065,0.775,0,5,5
"679",0.065,0.785,0,5,5
"680",0.065,0.795,0,8,8
"681",0.065,0.805,0,3,3
"682",0.065,0.815,0,2,2
"683",0.065,0.825,0,7,7
"684",0.065,0.835,0,5,5
"685",0.065,0.845,0,5,5
"686",0.065,0.855,0,7,7
"687",0.065,0.865,0,4,4
"688",0.065,0.875,0,5,5
"689",0.065,0.885,0,5,5
"690",0.065,0.895,0,2,2
"691",0.065,0.905,0,6,6
"692",0.065,0.915,0,4,4
"693",0.065,0.925,0,3,3
"694",0.065,0.935,0,3,3
"695",0.065,0.945,0,7,7
"696",0.065,0.955,0,5,5
"697",0.065,0.965,0,4,4
"698",0.065,0.975,0,5,5
"699",0.065,0.985,0,1,1
"700",0.065,0.995,0,2,2
"701",0.075,0.005,302,94,396
"702",0.075,0.015,102,78,180
"703",0.075,0.025,35,84,119
"704",0.075,0.035,16,79,95
"705",0.075,0.045,4,87,91
"706",0.075,0.055,1,67,68
"707",0.075,0.065,0,63,63
"708",0.075,0.075,0,57,57
"709",0.075,0.085,0,53,53
"710",0.075,0.095,0,62,62
"711",0.075,0.105,0,63,63
"712",0.075,0.115,0,54,54
"713",0.075,0.125,0,49,49
"714",0.075,0.135,0,48,48
"715",0.075,0.145,0,37,37
"716",0.075,0.155,0,29,29
"717",0.075,0.165,0,37,37
"718",0.075,0.175,0,42,42
"719",0.075,0.185,0,27,27
"720",0.075,0.195,0,31,31
"721",0.075,0.205,0,35,35
"722",0.075,0.215,0,26,26
"723",0.075,0.225,0,24,24
"724",0.075,0.235,0,32,32
"725",0.075,0.245,0,25,25
"726",0.075,0.255,0,23,23
"727",0.075,0.265,0,18,18
"728",0.075,0.275,0,23,23
"729",0.075,0.285,0,22,22
"730",0.075,0.295,0,22,22
"731",0.075,0.305,0,20,20
"732",0.075,0.315,0,15,15
"733",0.075,0.325,0,26,26
"734",0.075,0.335,0,18,18
"735",0.075,0.345,0,20,20
"736",0.075,0.355,0,13,13
"737",0.075,0.365,0,17,17
"738",0.075,0.375,0,17,17
"739",0.075,0.385,0,17,17
"740",0.075,0.395,0,24,24
"741",0.075,0.405,0,10,10
"742",0.075,0.415,0,17,17
"743",0.075,0.425,0,13,13
"744",0.075,0.435,0,8,8
"745",0.075,0.445,0,15,15
"746",0.075,0.455,0,14,14
"747",0.075,0.465,0,10,10
"748",0.075,0.475,0,13,13
"749",0.075,0.485,0,7,7
"750",0.075,0.495,0,9,9
"751",0.075,0.505,0,15,15
"752",0.075,0.515,0,3,3
"753",0.075,0.525,0,6,6
"754",0.075,0.535,0,6,6
"755",0.075,0.545,0,10,10
"756",0.075,0.555,0,6,6
"757",0.075,0.565,0,9,9
"758",0.075,0.575,0,11,11
"759",0.075,0.585,0,5,5
"760",0.075,0.595,0,7,7
"761",0.075,0.605,0,9,9
"762",0.075,0.615,0,11,11
"763",0.075,0.625,0,5,5
"764",0.075,0.635,0,11,11
"765",0.075,0.645,0,7,7
"766",0.075,0.655,0,8,8
"767",0.075,0.665,0,4,4
"768",0.075,0.675,0,6,6
"769",0.075,0.685,0,7,7
"770",0.075,0.695,0,9,9
"771",0.075,0.705,0,3,3
"772",0.075,0.715,0,4,4
"773",0.075,0.725,0,4,4
"774",0.075,0.735,0,5,5
"775",0.075,0.745,0,16,16
"776",0.075,0.755,0,4,4
"777",0.075,0.765,0,3,3
"778",0.075,0.775,0,9,9
"779",0.075,0.785,0,2,2
"780",0.075,0.795,0,3,3
"781",0.075,0.805,0,10,10
"782",0.075,0.815,0,6,6
"783",0.075,0.825,0,3,3
"784",0.075,0.835,0,8,8
"785",0.075,0.845,0,4,4
"786",0.075,0.855,0,4,4
"787",0.075,0.865,0,2,2
"788",0.075,0.875,0,7,7
"789",0.075,0.885,0,4,4
"790",0.075,0.895,0,3,3
"791",0.075,0.905,0,4,4
"792",0.075,0.915,0,4,4
"793",0.075,0.925,0,4,4
"794",0.075,0.935,0,6,6
"795",0.075,0.945,0,1,1
"796",0.075,0.955,0,4,4
"797",0.075,0.965,0,8,8
"798",0.075,0.975,0,1,1
"799",0.075,0.985,0,4,4
"800",0.075,0.995,0,5,5
"801",0.085,0.005,266,87,353
"802",0.085,0.015,88,87,175
"803",0.085,0.025,44,79,123
"804",0.085,0.035,16,79,95
"805",0.085,0.045,4,69,73
"806",0.085,0.055,2,65,67
"807",0.085,0.065,0,69,69
"808",0.085,0.075,0,67,67
"809",0.085,0.085,0,66,66
"810",0.085,0.095,0,59,59
"811",0.085,0.105,0,58,58
"812",0.085,0.115,0,39,39
"813",0.085,0.125,0,46,46
"814",0.085,0.135,0,40,40
"815",0.085,0.145,0,41,41
"816",0.085,0.155,0,39,39
"817",0.085,0.165,0,28,28
"818",0.085,0.175,0,29,29
"819",0.085,0.185,0,37,37
"820",0.085,0.195,0,32,32
"821",0.085,0.205,0,23,23
