"","x1","x2","zi1","zi2","total_count"
"224",0.025,0.235,0,9,9
"225",0.025,0.245,0,15,15
"226",0.025,0.255,0,9,9
"227",0.025,0.265,0,8,8
"228",0.025,0.275,0,17,17
"229",0.025,0.285,0,16,16
"230",0.025,0.295,0,10,10
"231",0.025,0.305,0,13,13
"232",0.025,0.315,0,8,8
"233",0.025,0.325,0,9,9
"234",0.025,0.335,0,6,6
"235",0.025,0.345,0,14,14
"236",0.025,0.355,0,11,11
"237",0.025,0.365,0,5,5
"238",0.025,0.375,0,7,7
"239",0.025,0.385,0,11,11
"240",0.025,0.395,0,4,4
"241",0.025,0.405,0,8,8
"242",0.025,0.415,0,11,11
"243",0.025,0.425,0,7,7
"244",0.025,0.435,0,1,1
"245",0.025,0.445,0,4,4
"246",0.025,0.455,0,5,5
"247",0.025,0.465,0,7,7
"248",0.025,0.475,0,2,2
"249",0.025,0.485,0,1,1
"250",0.025,0.495,0,4,4
"251",0.025,0.505,0,1,1
"252",0.025,0.515,0,2,2
"253",0.025,0.525,0,3,3
"254",0.025,0.535,0,2,2
"255",0.025,0.545,0,2,2
"256",0.025,0.555,0,6,6
"257",0.025,0.565,0,3,3
"258",0.025,0.575,0,0,0
"259",0.025,0.585,0,5,5
"260",0.025,0.595,0,3,3
"261",0.025,0.605,0,0,0
"262",0.025,0.615,0,6,6
"263",0.025,0.625,0,3,3
"264",0.025,0.635,0,1,1
"265",0.025,0.645,0,3,3
"266",0.025,0.655,0,0,0
"267",0.025,0.665,0,4,4
"268",0.025,0.675,0,2,2
"269",0.025,0.685,0,3,3
"270",0.025,0.695,0,6,6
"271",0.025,0.705,0,3,3
"272",0.025,0.715,0,1,1
"273",0.025,0.725,0,2,2
"274",0.025,0.735,0,4,4
"275",0.025,0.745,0,5,5
"276",0.025,0.755,0,0,0
"277",0.025,0.765,0,2,2
"278",0.025,0.775,0,0,0
"279",0.025,0.785,0,0,0
"280",0.025,0.795,0,2,2
"281",0.025,0.805,0,3,3
"282",0.025,0.815,0,2,2
"283",0.025,0.825,0,2,2
"284",0.025,0.835,0,2,2
"285",0.025,0.845,0,1,1
"286",0.025,0.855,0,3,3
"287",0.025,0.865,0,0,0
"288",0.025,0.875,0,3,3
"289",0.025,0.885,0,1,1
"290",0.025,0.895,0,1,1
"291",0.025,0.905,0,1,1
"292",0.025,0.915,0,1,1
"293",0.025,0.925,0,3,3
"294",0.025,0.935,0,1,1
"295",0.025,0.945,0,0,0
"296",0.025,0.955,0,2,2
"297",0.025,0.965,0,0,0
"298",0.025,0.975,0,2,2
"299",0.025,0.985,0,0,0
"300",0.025,0.995,0,1,1
"301",0.035,0.005,56,323,379
"302",0.035,0.015,31,246,277
"303",0.035,0.025,12,195,207
"304",0.035,0.035,11,157,168
"305",0.035,0.045,5,105,110
"306",0.035,0.055,2,107,109
"307",0.035,0.065,0,73,73
"308",0.035,0.075,0,94,94
"309",0.035,0.085,0,61,61
"310",0.035,0.095,0,63,63
"311",0.035,0.105,0,51,51
"312",0.035,0.115,0,43,43
"313",0.035,0.125,0,40,40
"314",0.035,0.135,0,31,31
"315",0.035,0.145,0,34,34
"316",0.035,0.155,0,27,27
"317",0.035,0.165,0,24,24
"318",0.035,0.175,0,21,21
"319",0.035,0.185,0,20,20
"320",0.035,0.195,0,21,21
"321",0.035,0.205,0,21,21
"322",0.035,0.215,0,15,15
"323",0.035,0.225,0,14,14
"324",0.035,0.235,0,17,17
"325",0.035,0.245,0,19,19
"326",0.035,0.255,0,14,14
"327",0.035,0.265,0,14,14
"328",0.035,0.275,0,11,11
"329",0.035,0.285,0,15,15
"330",0.035,0.295,0,9,9
"331",0.035,0.305,0,13,13
"332",0.035,0.315,0,5,5
"333",0.035,0.325,0,11,11
"334",0.035,0.335,0,9,9
"335",0.035,0.345,0,14,14
"336",0.035,0.355,0,14,14
"337",0.035,0.365,0,7,7
"338",0.035,0.375,0,6,6
"339",0.035,0.385,0,10,10
"340",0.035,0.395,0,14,14
"341",0.035,0.405,0,5,5
"342",0.035,0.415,0,7,7
"343",0.035,0.425,0,0,0
"344",0.035,0.435,0,10,10
"345",0.035,0.445,0,3,3
"346",0.035,0.455,0,4,4
"347",0.035,0.465,0,7,7
"348",0.035,0.475,0,4,4
"349",0.035,0.485,0,3,3
"350",0.035,0.495,0,2,2
"351",0.035,0.505,0,1,1
"352",0.035,0.515,0,4,4
"353",0.035,0.525,0,4,4
"354",0.035,0.535,0,1,1
"355",0.035,0.545,0,4,4
"356",0.035,0.555,0,4,4
"357",0.035,0.565,0,11,11
"358",0.035,0.575,0,3,3
"359",0.035,0.585,0,3,3
"360",0.035,0.595,0,4,4
"361",0.035,0.605,0,1,1
"362",0.035,0.615,0,4,4
"363",0.035,0.625,0,5,5
"364",0.035,0.635,0,2,2
"365",0.035,0.645,0,1,1
"366",0.035,0.655,0,3,3
"367",0.035,0.665,0,3,3
"368",0.035,0.675,0,1,1
"369",0.035,0.685,0,3,3
"370",0.035,0.695,0,2,2
"371",0.035,0.705,0,0,0
"372",0.035,0.715,0,3,3
"373",0.035,0.725,0,1,1
"374",0.035,0.735,0,3,3
"375",0.035,0.745,0,1,1
"376",0.035,0.755,0,1,1
"377",0.035,0.765,0,2,2
"378",0.035,0.775,0,3,3
"379",0.035,0.785,0,1,1
"380",0.035,0.795,0,4,4
"381",0.035,0.805,0,1,1
"382",0.035,0.815,0,1,1
"383",0.035,0.825,0,1,1
"384",0.035,0.835,0,1,1
"385",0.035,0.845,0,0,0
"386",0.035,0.855,0,0,0
"387",0.035,0.865,0,3,3
"388",0.035,0.875,0,2,2
"389",0.035,0.885,0,1,1
"390",0.035,0.895,0,0,0
"391",0.035,0.905,0,0,0
"392",0.035,0.915,0,1,1
"393",0.035,0.925,0,0,0
"394",0.035,0.935,0,3,3
"395",0.035,0.945,0,2,2
"396",0.035,0.955,0,1,1
"397",0.035,0.965,0,2,2
"398",0.035,0.975,0,4,4
"399",0.035,0.985,0,1,1
"400",0.035,0.995,0,3,3
"401",0.045,0.005,79,307,386
"402",0.045,0.015,29,266,295
"403",0.045,0.025,16,204,220
"404",0.045,0.035,11,112,123
"405",0.045,0.045,8,133,141
"406",0.045,0.055,5,95,100
"407",0.045,0.065,0,92,92
"408",0.045,0.075,3,71,74
"409",0.045,0.085,1,53,54
"410",0.045,0.095,0,45,45
"411",0.045,0.105,0,55,55
"412",0.045,0.115,0,52,52
"413",0.045,0.125,0,32,32
"414",0.045,0.135,0,41,41
"415",0.045,0.145,0,30,30
"416",0.045,0.155,0,24,24
"417",0.045,0.165,0,21,21
"418",0.045,0.175,0,24,24
"419",0.045,0.185,0,18,18
"420",0.045,0.195,0,13,13
"421",0.045,0.205,0,15,15
"422",0.045,0.215,0,17,17
"423",0.045,0.225,0,15,15
"424",0.045,0.235,0,12,12
"425",0.045,0.245,0,15,15
"426",0.045,0.255,0,16,16
"427",0.045,0.265,0,13,13
"428",0.045,0.275,0,17,17
"429",0.045,0.285,0,12,12
"430",0.045,0.295,0,4,4
"431",0.045,0.305,0,9,9
"432",0.045,0.315,0,10,10
"433",0.045,0.325,0,11,11
"434",0.045,0.335,0,8,8
"435",0.045,0.345,0,2,2
"436",0.045,0.355,0,9,9
"437",0.045,0.365,0,5,5
"438",0.045,0.375,0,8,8
"439",0.045,0.385,0,2,2
"440",0.045,0.395,0,5,5
"441",0.045,0.405,0,4,4
"442",0.045,0.415,0,3,3
"443",0.045,0.425,0,6,6
"444",0.045,0.435,0,7,7
"445",0.045,0.445,0,3,3
"446",0.045,0.455,0,5,5
"447",0.045,0.465,0,5,5
"448",0.045,0.475,0,4,4
"449",0.045,0.485,0,3,3
"450",0.045,0.495,0,4,4
"451",0.045,0.505,0,0,0
"452",0.045,0.515,0,2,2
"453",0.045,0.525,0,6,6
"454",0.045,0.535,0,4,4
"455",0.045,0.545,0,2,2
"456",0.045,0.555,0,6,6
"457",0.045,0.565,0,3,3
"458",0.045,0.575,0,7,7
"459",0.045,0.585,0,4,4
"460",0.045,0.595,0,6,6
"461",0.045,0.605,0,2,2
"462",0.045,0.615,0,1,1
"463",0.045,0.625,0,4,4
"464",0.045,0.635,0,8,8
"465",0.045,0.645,0,2,2
"466",0.045,0.655,0,3,3
"467",0.045,0.665,0,0,0
"468",0.045,0.675,0,0,0
"469",0.045,0.685,0,2,2
"470",0.045,0.695,0,4,4
"471",0.045,0.705,0,3,3
"472",0.045,0.715,0,1,1
"473",0.045,0.725,0,3,3
"474",0.045,0.735,0,1,1
"475",0.045,0.745,0,0,0
"476",0.045,0.755,0,3,3
"477",0.045,0.765,0,0,0
"478",0.045,0.775,0,1,1
"479",0.045,0.785,0,1,1
"480",0.045,0.795,0,3,3
"481",0.045,0.805,0,2,2
"482",0.045,0.815,0,0,0
"483",0.045,0.825,0,4,4
"484",0.045,0.835,0,0,0
"485",0.045,0.845,0,1,1
"486",0.045,0.855,0,1,1
"487",0.045,0.865,0,0,0
"488",0.045,0.875,0,1,1
"489",0.045,0.885,0,0,0
"490",0.045,0.895,0,1,1
"491",0.045,0.905,0,0,0
"492",0.045,0.915,0,2,2
"493",0.045,0.925,0,1,1
"494",0.045,0.935,0,0,0
"495",0.045,0.945,0,1,1
"496",0.045,0.955,0,2,2
"497",0.045,0.965,0,1,1
"498",0.045,0.975,0,0,0
"499",0.045,0.985,0,3,3
"500",0.045,0.995,0,1,1
"501",0.055,0.005,65,293,358
"502",0.055,0.015,46,251,297
"503",0.055,0.025,19,210,229
"504",0.055,0.035,14,139,153
"505",0.055,0.045,8,119,127
"506",0.055,0.055,2,111,113
"507",0.055,0.065,1,89,90
"508",0.055,0.075,0,70,70
"509",0.055,0.085,1,70,71
"510",0.055,0.095,0,57,57
"511",0.055,0.105,0,57,57
"512",0.055,0.115,0,32,32
"513",0.055,0.125,0,33,33
"514",0.055,0.135,0,28,28
"515",0.055,0.145,0,35,35
"516",0.055,0.155,0,29,29
"517",0.055,0.165,0,20,20
"518",0.055,0.175,0,24,24
"519",0.055,0.185,0,22,22
"520",0.055,0.195,0,9,9
"521",0.055,0.205,0,8,8
"522",0.055,0.215,0,25,25
"523",0.055,0.225,0,16,16
"524",0.055,0.235,0,17,17
"525",0.055,0.245,0,16,16
"526",0.055,0.255,0,15,15
"527",0.055,0.265,0,9,9
"528",0.055,0.275,0,10,10
"529",0.055,0.285,0,18,18
"530",0.055,0.295,0,9,9
"531",0.055,0.305,0,13,13
"532",0.055,0.315,0,9,9
"533",0.055,0.325,0,11,11
"534",0.055,0.335,0,10,10
"535",0.055,0.345,0,6,6
"536",0.055,0.355,0,10,10
"537",0.055,0.365,0,6,6
"538",0.055,0.375,0,7,7
"539",0.055,0.385,0,3,3
"540",0.055,0.395,0,3,3
"541",0.055,0.405,0,3,3
"542",0.055,0.415,0,7,7
"543",0.055,0.425,0,6,6
"544",0.055,0.435,0,9,9
"545",0.055,0.445,0,2,2
"546",0.055,0.455,0,6,6
"547",0.055,0.465,0,5,5
"548",0.055,0.475,0,2,2
"549",0.055,0.485,0,7,7
"550",0.055,0.495,0,2,2
"551",0.055,0.505,0,5,5
"552",0.055,0.515,0,10,10
"553",0.055,0.525,0,4,4
"554",0.055,0.535,0,2,2
"555",0.055,0.545,0,2,2
"556",0.055,0.555,0,2,2
"557",0.055,0.565,0,5,5
"558",0.055,0.575,0,9,9
"559",0.055,0.585,0,0,0
"560",0.055,0.595,0,1,1
"561",0.055,0.605,0,7,7
"562",0.055,0.615,0,6,6
"563",0.055,0.625,0,2,2
"564",0.055,0.635,0,1,1
"565",0.055,0.645,0,1,1
"566",0.055,0.655,0,1,1
"567",0.055,0.665,0,2,2
"568",0.055,0.675,0,2,2
"569",0.055,0.685,0,2,2
"570",0.055,0.695,0,0,0
"571",0.055,0.705,0,2,2
"572",0.055,0.715,0,1,1
"573",0.055,0.725,0,1,1
"574",0.055,0.735,0,3,3
"575",0.055,0.745,0,1,1
"576",0.055,0.755,0,2,2
"577",0.055,0.765,0,1,1
"578",0.055,0.775,0,1,1
"579",0.055,0.785,0,2,2
"580",0.055,0.795,0,1,1
"581",0.055,0.805,0,2,2
"582",0.055,0.815,0,1,1
"583",0.055,0.825,0,1,1
"584",0.055,0.835,0,2,2
"585",0.055,0.845,0,2,2
"586",0.055,0.855,0,1,1
"587",0.055,0.865,0,2,2
"588",0.055,0.875,0,3,3
"589",0.055,0.885,0,2,2
"590",0.055,0.895,0,1,1
"591",0.055,0.905,0,2,2
"592",0.055,0.915,0,1,1
"593",0.055,0.925,0,0,0
"594",0.055,0.935,0,1,1
"595",0.055,0.945,0,2,2
"596",0.055,0.955,0,0,0
"597",0.055,0.965,0,2,2
"598",0.055,0.975,0,0,0
"599",0.055,0.985,0,1,1
"600",0.055,0.995,0,2,2
"601",0.065,0.005,83,353,436
"602",0.065,0.015,58,211,269
"603",0.065,0.025,18,195,213
"604",0.065,0.035,15,134,149
"605",0.065,0.045,6,121,127
"606",0.065,0.055,3,108,111
"607",0.065,0.065,2,81,83
"608",0.065,0.075,1,64,65
"609",0.065,0.085,0,67,67
"610",0.065,0.095,0,58,58
"611",0.065,0.105,0,36,36
"612",0.065,0.115,0,37,37
"613",0.065,0.125,0,32,32
"614",0.065,0.135,0,27,27
"615",0.065,0.145,0,33,33
"616",0.065,0.155,0,26,26
"617",0.065,0.165,0,22,22
"618",0.065,0.175,0,20,20
"619",0.065,0.185,0,26,26
"620",0.065,0.195,0,27,27
"621",0.065,0.205,0,13,13
"622",0.065,0.215,0,16,16
"623",0.065,0.225,0,17,17
"624",0.065,0.235,0,15,15
"625",0.065,0.245,0,13,13
"626",0.065,0.255,0,7,7
"627",0.065,0.265,0,14,14
"628",0.065,0.275,0,9,9
"629",0.065,0.285,0,9,9
"630",0.065,0.295,0,14,14
"631",0.065,0.305,0,6,6
"632",0.065,0.315,0,7,7
"633",0.065,0.325,0,11,11
"634",0.065,0.335,0,5,5
"635",0.065,0.345,0,7,7
"636",0.065,0.355,0,11,11
"637",0.065,0.365,0,5,5
"638",0.065,0.375,0,4,4
"639",0.065,0.385,0,8,8
"640",0.065,0.395,0,7,7
"641",0.065,0.405,0,4,4
"642",0.065,0.415,0,7,7
"643",0.065,0.425,0,2,2
"644",0.065,0.435,0,7,7
"645",0.065,0.445,0,4,4
"646",0.065,0.455,0,3,3
"647",0.065,0.465,0,3,3
"648",0.065,0.475,0,3,3
"649",0.065,0.485,0,5,5
"650",0.065,0.495,0,5,5
"651",0.065,0.505,0,5,5
"652",0.065,0.515,0,5,5
"653",0.065,0.525,0,4,4
"654",0.065,0.535,0,8,8
"655",0.065,0.545,0,3,3
"656",0.065,0.555,0,5,5
"657",0.065,0.565,0,1,1
"658",0.065,0.575,0,2,2
"659",0.065,0.585,0,1,1
"660",0.065,0.595,0,4,4
"661",0.065,0.605,0,1,1
"662",0.065,0.615,0,3,3
"663",0.065,0.625,0,1,1
"664",0.065,0.635,0,3,3
"665",0.065,0.645,0,2,2
"666",0.065,0.655,0,1,1
"667",0.065,0.665,0,2,2
"668",0.065,0.675,0,5,5
"669",0.065,0.685,0,4,4
"670",0.065,0.695,0,1,1
"671",0.065,0.705,0,1,1
"672",0.065,0.715,0,2,2
"673",0.065,0.725,0,1,1
"674",0.065,0.735,0,3,3
"675",0.065,0.745,0,1,1
"676",0.065,0.755,0,2,2
"677",0.065,0.765,0,0,0
"678",0.065,0.775,0,1,1
"679",0.065,0.785,0,0,0
"680",0.065,0.795,0,0,0
"681",0.065,0.805,0,1,1
"682",0.065,0.815,0,4,4
"683",0.065,0.825,0,3,3
"684",0.065,0.835,0,2,2
"685",0.065,0.845,0,4,4
"686",0.065,0.855,0,2,2
"687",0.065,0.865,0,0,0
"688",0.065,0.875,0,0,0
"689",0.065,0.885,0,2,2
"690",0.065,0.895,0,0,0
"691",0.065,0.905,0,0,0
"692",0.065,0.915,0,3,3
"693",0.065,0.925,0,1,1
"694",0.065,0.935,0,1,1
"695",0.065,0.945,0,0,0
"696",0.065,0.955,0,1,1
"697",0.065,0.965,0,1,1
"698",0.065,0.975,0,1,1
"699",0.065,0.985,0,3,3
"700",0.065,0.995,0,1,1
"701",0.075,0.005,93,332,425
"702",0.075,0.015,55,219,274
"703",0.075,0.025,30,180,210
"704",0.075,0.035,22,145,167
"705",0.075,0.045,2,119,121
"706",0.075,0.055,2,105,107
"707",0.075,0.065,2,75,77
"708",0.075,0.075,1,70,71
"709",0.075,0.085,2,57,59
"710",0.075,0.095,1,52,53
"711",0.075,0.105,1,34,35
"712",0.075,0.115,0,41,41
"713",0.075,0.125,0,43,43
"714",0.075,0.135,0,28,28
"715",0.075,0.145,0,18,18
"716",0.075,0.155,0,32,32
"717",0.075,0.165,0,28,28
"718",0.075,0.175,0,18,18
"719",0.075,0.185,0,20,20
"720",0.075,0.195,0,17,17
"721",0.075,0.205,0,15,15
"722",0.075,0.215,0,13,13
"723",0.075,0.225,0,15,15
"724",0.075,0.235,0,12,12
"725",0.075,0.245,0,6,6
"726",0.075,0.255,0,11,11
"727",0.075,0.265,0,11,11
"728",0.075,0.275,0,14,14
"729",0.075,0.285,0,7,7
"730",0.075,0.295,0,11,11
"731",0.075,0.305,0,11,11
"732",0.075,0.315,0,11,11
"733",0.075,0.325,0,12,12
"734",0.075,0.335,0,5,5
"735",0.075,0.345,0,4,4
"736",0.075,0.355,0,7,7
"737",0.075,0.365,0,5,5
"738",0.075,0.375,0,9,9
"739",0.075,0.385,0,6,6
"740",0.075,0.395,0,7,7
"741",0.075,0.405,0,6,6
"742",0.075,0.415,0,7,7
"743",0.075,0.425,0,6,6
"744",0.075,0.435,0,3,3
"745",0.075,0.445,0,3,3
"746",0.075,0.455,0,1,1
"747",0.075,0.465,0,6,6
"748",0.075,0.475,0,6,6
"749",0.075,0.485,0,8,8
"750",0.075,0.495,0,3,3
"751",0.075,0.505,0,3,3
"752",0.075,0.515,0,3,3
"753",0.075,0.525,0,0,0
"754",0.075,0.535,0,3,3
"755",0.075,0.545,0,1,1
"756",0.075,0.555,0,3,3
"757",0.075,0.565,0,6,6
"758",0.075,0.575,0,2,2
"759",0.075,0.585,0,2,2
"760",0.075,0.595,0,1,1
"761",0.075,0.605,0,2,2
"762",0.075,0.615,0,5,5
"763",0.075,0.625,0,3,3
"764",0.075,0.635,0,1,1
"765",0.075,0.645,0,1,1
"766",0.075,0.655,0,2,2
"767",0.075,0.665,0,2,2
"768",0.075,0.675,0,1,1
"769",0.075,0.685,0,5,5
"770",0.075,0.695,0,3,3
"771",0.075,0.705,0,4,4
"772",0.075,0.715,0,4,4
"773",0.075,0.725,0,1,1
"774",0.075,0.735,0,0,0
"775",0.075,0.745,0,4,4
"776",0.075,0.755,0,0,0
"777",0.075,0.765,0,1,1
"778",0.075,0.775,0,3,3
"779",0.075,0.785,0,0,0
"780",0.075,0.795,0,1,1
"781",0.075,0.805,0,3,3
"782",0.075,0.815,0,1,1
"783",0.075,0.825,0,0,0
"784",0.075,0.835,0,2,2
"785",0.075,0.845,0,0,0
"786",0.075,0.855,0,0,0
"787",0.075,0.865,0,3,3
"788",0.075,0.875,0,1,1
"789",0.075,0.885,0,3,3
"790",0.075,0.895,0,1,1
"791",0.075,0.905,0,2,2
"792",0.075,0.915,0,3,3
"793",0.075,0.925,0,2,2
"794",0.075,0.935,0,3,3
"795",0.075,0.945,0,1,1
"796",0.075,0.955,0,0,0
"797",0.075,0.965,0,2,2
"798",0.075,0.975,0,2,2
"799",0.075,0.985,0,1,1
"800",0.075,0.995,0,0,0
"801",0.085,0.005,113,297,410
"802",0.085,0.015,58,227,285
"803",0.085,0.025,32,201,233
"804",0.085,0.035,17,147,164
"805",0.085,0.045,7,108,115
"806",0.085,0.055,5,89,94
"807",0.085,0.065,2,82,84
"808",0.085,0.075,2,74,76
"809",0.085,0.085,1,55,56
"810",0.085,0.095,2,49,51
"811",0.085,0.105,0,47,47
"812",0.085,0.115,0,50,50
"813",0.085,0.125,0,38,38
"814",0.085,0.135,0,22,22
"815",0.085,0.145,0,23,23
"816",0.085,0.155,0,28,28
"817",0.085,0.165,0,18,18
"818",0.085,0.175,0,20,20
"819",0.085,0.185,0,14,14
"820",0.085,0.195,0,13,13
"821",0.085,0.205,0,16,16
