"","x1","x2","zi1","zi2","total_count"
"194",0.015,0.935,0,0,0
"195",0.015,0.945,0,0,0
"196",0.015,0.955,0,0,0
"197",0.015,0.965,0,0,0
"198",0.015,0.975,0,1,1
"199",0.015,0.985,0,2,2
"200",0.015,0.995,0,0,0
"201",0.025,0.005,43,184,227
"202",0.025,0.015,23,180,203
"203",0.025,0.025,4,153,157
"204",0.025,0.035,1,117,118
"205",0.025,0.045,1,127,128
"206",0.025,0.055,0,100,100
"207",0.025,0.065,0,96,96
"208",0.025,0.075,0,68,68
"209",0.025,0.085,0,83,83
"210",0.025,0.095,0,72,72
"211",0.025,0.105,0,80,80
"212",0.025,0.115,0,63,63
"213",0.025,0.125,0,42,42
"214",0.025,0.135,0,43,43
"215",0.025,0.145,0,48,48
"216",0.025,0.155,0,45,45
"217",0.025,0.165,0,33,33
"218",0.025,0.175,0,36,36
"219",0.025,0.185,0,33,33
"220",0.025,0.195,0,28,28
"221",0.025,0.205,0,28,28
"222",0.025,0.215,0,22,22
"223",0.025,0.225,0,17,17
"224",0.025,0.235,0,25,25
"225",0.025,0.245,0,17,17
"226",0.025,0.255,0,24,24
"227",0.025,0.265,0,13,13
"228",0.025,0.275,0,16,16
"229",0.025,0.285,0,11,11
"230",0.025,0.295,0,24,24
"231",0.025,0.305,0,18,18
"232",0.025,0.315,0,15,15
"233",0.025,0.325,0,12,12
"234",0.025,0.335,0,11,11
"235",0.025,0.345,0,22,22
"236",0.025,0.355,0,9,9
"237",0.025,0.365,0,12,12
"238",0.025,0.375,0,15,15
"239",0.025,0.385,0,10,10
"240",0.025,0.395,0,14,14
"241",0.025,0.405,0,5,5
"242",0.025,0.415,0,9,9
"243",0.025,0.425,0,7,7
"244",0.025,0.435,0,4,4
"245",0.025,0.445,0,5,5
"246",0.025,0.455,0,3,3
"247",0.025,0.465,0,5,5
"248",0.025,0.475,0,6,6
"249",0.025,0.485,0,7,7
"250",0.025,0.495,0,5,5
"251",0.025,0.505,0,3,3
"252",0.025,0.515,0,9,9
"253",0.025,0.525,0,2,2
"254",0.025,0.535,0,6,6
"255",0.025,0.545,0,5,5
"256",0.025,0.555,0,8,8
"257",0.025,0.565,0,5,5
"258",0.025,0.575,0,9,9
"259",0.025,0.585,0,1,1
"260",0.025,0.595,0,2,2
"261",0.025,0.605,0,6,6
"262",0.025,0.615,0,3,3
"263",0.025,0.625,0,5,5
"264",0.025,0.635,0,3,3
"265",0.025,0.645,0,4,4
"266",0.025,0.655,0,2,2
"267",0.025,0.665,0,4,4
"268",0.025,0.675,0,2,2
"269",0.025,0.685,0,3,3
"270",0.025,0.695,0,1,1
"271",0.025,0.705,0,3,3
"272",0.025,0.715,0,2,2
"273",0.025,0.725,0,3,3
"274",0.025,0.735,0,5,5
"275",0.025,0.745,0,2,2
"276",0.025,0.755,0,3,3
"277",0.025,0.765,0,2,2
"278",0.025,0.775,0,4,4
"279",0.025,0.785,0,2,2
"280",0.025,0.795,0,4,4
"281",0.025,0.805,0,2,2
"282",0.025,0.815,0,1,1
"283",0.025,0.825,0,2,2
"284",0.025,0.835,0,5,5
"285",0.025,0.845,0,2,2
"286",0.025,0.855,0,3,3
"287",0.025,0.865,0,0,0
"288",0.025,0.875,0,0,0
"289",0.025,0.885,0,4,4
"290",0.025,0.895,0,1,1
"291",0.025,0.905,0,3,3
"292",0.025,0.915,0,0,0
"293",0.025,0.925,0,2,2
"294",0.025,0.935,0,3,3
"295",0.025,0.945,0,5,5
"296",0.025,0.955,0,1,1
"297",0.025,0.965,0,1,1
"298",0.025,0.975,0,1,1
"299",0.025,0.985,0,0,0
"300",0.025,0.995,0,4,4
"301",0.035,0.005,45,165,210
"302",0.035,0.015,14,173,187
"303",0.035,0.025,7,146,153
"304",0.035,0.035,4,121,125
"305",0.035,0.045,1,117,118
"306",0.035,0.055,1,100,101
"307",0.035,0.065,0,71,71
"308",0.035,0.075,0,89,89
"309",0.035,0.085,0,68,68
"310",0.035,0.095,0,60,60
"311",0.035,0.105,0,90,90
"312",0.035,0.115,0,52,52
"313",0.035,0.125,0,56,56
"314",0.035,0.135,0,48,48
"315",0.035,0.145,0,52,52
"316",0.035,0.155,0,35,35
"317",0.035,0.165,0,42,42
"318",0.035,0.175,0,35,35
"319",0.035,0.185,0,29,29
"320",0.035,0.195,0,24,24
"321",0.035,0.205,0,23,23
"322",0.035,0.215,0,28,28
"323",0.035,0.225,0,24,24
"324",0.035,0.235,0,24,24
"325",0.035,0.245,0,22,22
"326",0.035,0.255,0,20,20
"327",0.035,0.265,0,23,23
"328",0.035,0.275,0,20,20
"329",0.035,0.285,0,19,19
"330",0.035,0.295,0,16,16
"331",0.035,0.305,0,20,20
"332",0.035,0.315,0,15,15
"333",0.035,0.325,0,8,8
"334",0.035,0.335,0,14,14
"335",0.035,0.345,0,21,21
"336",0.035,0.355,0,21,21
"337",0.035,0.365,0,9,9
"338",0.035,0.375,0,21,21
"339",0.035,0.385,0,8,8
"340",0.035,0.395,0,8,8
"341",0.035,0.405,0,11,11
"342",0.035,0.415,0,6,6
"343",0.035,0.425,0,8,8
"344",0.035,0.435,0,7,7
"345",0.035,0.445,0,2,2
"346",0.035,0.455,0,8,8
"347",0.035,0.465,0,2,2
"348",0.035,0.475,0,6,6
"349",0.035,0.485,0,15,15
"350",0.035,0.495,0,7,7
"351",0.035,0.505,0,5,5
"352",0.035,0.515,0,9,9
"353",0.035,0.525,0,3,3
"354",0.035,0.535,0,4,4
"355",0.035,0.545,0,4,4
"356",0.035,0.555,0,4,4
"357",0.035,0.565,0,3,3
"358",0.035,0.575,0,5,5
"359",0.035,0.585,0,3,3
"360",0.035,0.595,0,4,4
"361",0.035,0.605,0,8,8
"362",0.035,0.615,0,2,2
"363",0.035,0.625,0,1,1
"364",0.035,0.635,0,4,4
"365",0.035,0.645,0,3,3
"366",0.035,0.655,0,1,1
"367",0.035,0.665,0,2,2
"368",0.035,0.675,0,5,5
"369",0.035,0.685,0,6,6
"370",0.035,0.695,0,4,4
"371",0.035,0.705,0,3,3
"372",0.035,0.715,0,0,0
"373",0.035,0.725,0,0,0
"374",0.035,0.735,0,1,1
"375",0.035,0.745,0,2,2
"376",0.035,0.755,0,1,1
"377",0.035,0.765,0,0,0
"378",0.035,0.775,0,2,2
"379",0.035,0.785,0,2,2
"380",0.035,0.795,0,2,2
"381",0.035,0.805,0,4,4
"382",0.035,0.815,0,4,4
"383",0.035,0.825,0,2,2
"384",0.035,0.835,0,3,3
"385",0.035,0.845,0,3,3
"386",0.035,0.855,0,3,3
"387",0.035,0.865,0,3,3
"388",0.035,0.875,0,3,3
"389",0.035,0.885,0,3,3
"390",0.035,0.895,0,3,3
"391",0.035,0.905,0,0,0
"392",0.035,0.915,0,0,0
"393",0.035,0.925,0,2,2
"394",0.035,0.935,0,0,0
"395",0.035,0.945,0,2,2
"396",0.035,0.955,0,3,3
"397",0.035,0.965,0,1,1
"398",0.035,0.975,0,1,1
"399",0.035,0.985,0,2,2
"400",0.035,0.995,0,0,0
"401",0.045,0.005,45,165,210
"402",0.045,0.015,24,167,191
"403",0.045,0.025,4,160,164
"404",0.045,0.035,5,128,133
"405",0.045,0.045,4,89,93
"406",0.045,0.055,1,98,99
"407",0.045,0.065,0,92,92
"408",0.045,0.075,0,71,71
"409",0.045,0.085,0,90,90
"410",0.045,0.095,0,63,63
"411",0.045,0.105,0,54,54
"412",0.045,0.115,0,52,52
"413",0.045,0.125,0,47,47
"414",0.045,0.135,0,44,44
"415",0.045,0.145,0,54,54
"416",0.045,0.155,0,39,39
"417",0.045,0.165,0,37,37
"418",0.045,0.175,0,33,33
"419",0.045,0.185,0,33,33
"420",0.045,0.195,0,27,27
"421",0.045,0.205,0,26,26
"422",0.045,0.215,0,29,29
"423",0.045,0.225,0,15,15
"424",0.045,0.235,0,20,20
"425",0.045,0.245,0,21,21
"426",0.045,0.255,0,16,16
"427",0.045,0.265,0,15,15
"428",0.045,0.275,0,22,22
"429",0.045,0.285,0,20,20
"430",0.045,0.295,0,20,20
"431",0.045,0.305,0,12,12
"432",0.045,0.315,0,11,11
"433",0.045,0.325,0,12,12
"434",0.045,0.335,0,18,18
"435",0.045,0.345,0,5,5
"436",0.045,0.355,0,12,12
"437",0.045,0.365,0,11,11
"438",0.045,0.375,0,4,4
"439",0.045,0.385,0,8,8
"440",0.045,0.395,0,5,5
"441",0.045,0.405,0,13,13
"442",0.045,0.415,0,7,7
"443",0.045,0.425,0,9,9
"444",0.045,0.435,0,3,3
"445",0.045,0.445,0,5,5
"446",0.045,0.455,0,4,4
"447",0.045,0.465,0,9,9
"448",0.045,0.475,0,7,7
"449",0.045,0.485,0,7,7
"450",0.045,0.495,0,10,10
"451",0.045,0.505,0,7,7
"452",0.045,0.515,0,5,5
"453",0.045,0.525,0,11,11
"454",0.045,0.535,0,5,5
"455",0.045,0.545,0,2,2
"456",0.045,0.555,0,6,6
"457",0.045,0.565,0,5,5
"458",0.045,0.575,0,1,1
"459",0.045,0.585,0,3,3
"460",0.045,0.595,0,1,1
"461",0.045,0.605,0,6,6
"462",0.045,0.615,0,5,5
"463",0.045,0.625,0,1,1
"464",0.045,0.635,0,1,1
"465",0.045,0.645,0,1,1
"466",0.045,0.655,0,2,2
"467",0.045,0.665,0,2,2
"468",0.045,0.675,0,3,3
"469",0.045,0.685,0,1,1
"470",0.045,0.695,0,4,4
"471",0.045,0.705,0,4,4
"472",0.045,0.715,0,3,3
"473",0.045,0.725,0,2,2
"474",0.045,0.735,0,3,3
"475",0.045,0.745,0,3,3
"476",0.045,0.755,0,3,3
"477",0.045,0.765,0,2,2
"478",0.045,0.775,0,0,0
"479",0.045,0.785,0,5,5
"480",0.045,0.795,0,1,1
"481",0.045,0.805,0,3,3
"482",0.045,0.815,0,0,0
"483",0.045,0.825,0,3,3
"484",0.045,0.835,0,1,1
"485",0.045,0.845,0,5,5
"486",0.045,0.855,0,0,0
"487",0.045,0.865,0,2,2
"488",0.045,0.875,0,0,0
"489",0.045,0.885,0,0,0
"490",0.045,0.895,0,2,2
"491",0.045,0.905,0,0,0
"492",0.045,0.915,0,0,0
"493",0.045,0.925,0,1,1
"494",0.045,0.935,0,0,0
"495",0.045,0.945,0,1,1
"496",0.045,0.955,0,3,3
"497",0.045,0.965,0,0,0
"498",0.045,0.975,0,2,2
"499",0.045,0.985,0,1,1
"500",0.045,0.995,0,1,1
"501",0.055,0.005,72,172,244
"502",0.055,0.015,23,157,180
"503",0.055,0.025,10,153,163
"504",0.055,0.035,2,131,133
"505",0.055,0.045,1,109,110
"506",0.055,0.055,0,96,96
"507",0.055,0.065,0,90,90
"508",0.055,0.075,0,86,86
"509",0.055,0.085,0,74,74
"510",0.055,0.095,0,70,70
"511",0.055,0.105,0,60,60
"512",0.055,0.115,0,57,57
"513",0.055,0.125,0,54,54
"514",0.055,0.135,0,61,61
"515",0.055,0.145,0,36,36
"516",0.055,0.155,0,33,33
"517",0.055,0.165,0,31,31
"518",0.055,0.175,0,32,32
"519",0.055,0.185,0,40,40
"520",0.055,0.195,0,24,24
"521",0.055,0.205,0,29,29
"522",0.055,0.215,0,23,23
"523",0.055,0.225,0,21,21
"524",0.055,0.235,0,11,11
"525",0.055,0.245,0,30,30
"526",0.055,0.255,0,18,18
"527",0.055,0.265,0,22,22
"528",0.055,0.275,0,19,19
"529",0.055,0.285,0,15,15
"530",0.055,0.295,0,16,16
"531",0.055,0.305,0,17,17
"532",0.055,0.315,0,18,18
"533",0.055,0.325,0,13,13
"534",0.055,0.335,0,12,12
"535",0.055,0.345,0,14,14
"536",0.055,0.355,0,11,11
"537",0.055,0.365,0,10,10
"538",0.055,0.375,0,5,5
"539",0.055,0.385,0,5,5
"540",0.055,0.395,0,10,10
"541",0.055,0.405,0,12,12
"542",0.055,0.415,0,5,5
"543",0.055,0.425,0,8,8
"544",0.055,0.435,0,9,9
"545",0.055,0.445,0,10,10
"546",0.055,0.455,0,14,14
"547",0.055,0.465,0,8,8
"548",0.055,0.475,0,4,4
"549",0.055,0.485,0,9,9
"550",0.055,0.495,0,6,6
"551",0.055,0.505,0,7,7
"552",0.055,0.515,0,8,8
"553",0.055,0.525,0,1,1
"554",0.055,0.535,0,3,3
"555",0.055,0.545,0,3,3
"556",0.055,0.555,0,2,2
"557",0.055,0.565,0,4,4
"558",0.055,0.575,0,3,3
"559",0.055,0.585,0,3,3
"560",0.055,0.595,0,3,3
"561",0.055,0.605,0,2,2
"562",0.055,0.615,0,4,4
"563",0.055,0.625,0,3,3
"564",0.055,0.635,0,5,5
"565",0.055,0.645,0,5,5
"566",0.055,0.655,0,4,4
"567",0.055,0.665,0,1,1
"568",0.055,0.675,0,3,3
"569",0.055,0.685,0,2,2
"570",0.055,0.695,0,3,3
"571",0.055,0.705,0,3,3
"572",0.055,0.715,0,4,4
"573",0.055,0.725,0,1,1
"574",0.055,0.735,0,2,2
"575",0.055,0.745,0,1,1
"576",0.055,0.755,0,5,5
"577",0.055,0.765,0,3,3
"578",0.055,0.775,0,1,1
"579",0.055,0.785,0,2,2
"580",0.055,0.795,0,4,4
"581",0.055,0.805,0,3,3
"582",0.055,0.815,0,2,2
"583",0.055,0.825,0,0,0
"584",0.055,0.835,0,0,0
"585",0.055,0.845,0,1,1
"586",0.055,0.855,0,0,0
"587",0.055,0.865,0,3,3
"588",0.055,0.875,0,2,2
"589",0.055,0.885,0,1,1
"590",0.055,0.895,0,2,2
"591",0.055,0.905,0,1,1
"592",0.055,0.915,0,0,0
"593",0.055,0.925,0,1,1
"594",0.055,0.935,0,0,0
"595",0.055,0.945,0,1,1
"596",0.055,0.955,0,2,2
"597",0.055,0.965,0,2,2
"598",0.055,0.975,0,1,1
"599",0.055,0.985,0,0,0
"600",0.055,0.995,0,2,2
"601",0.065,0.005,44,190,234
"602",0.065,0.015,27,147,174
"603",0.065,0.025,6,135,141
"604",0.065,0.035,3,129,132
"605",0.065,0.045,0,98,98
"606",0.065,0.055,0,96,96
"607",0.065,0.065,0,93,93
"608",0.065,0.075,0,80,80
"609",0.065,0.085,0,84,84
"610",0.065,0.095,0,58,58
"611",0.065,0.105,0,58,58
"612",0.065,0.115,0,57,57
"613",0.065,0.125,0,63,63
"614",0.065,0.135,0,33,33
"615",0.065,0.145,0,39,39
"616",0.065,0.155,0,36,36
"617",0.065,0.165,0,33,33
"618",0.065,0.175,0,33,33
"619",0.065,0.185,0,31,31
"620",0.065,0.195,0,20,20
"621",0.065,0.205,0,27,27
"622",0.065,0.215,0,31,31
"623",0.065,0.225,0,31,31
"624",0.065,0.235,0,19,19
"625",0.065,0.245,0,21,21
"626",0.065,0.255,0,20,20
"627",0.065,0.265,0,17,17
"628",0.065,0.275,0,13,13
"629",0.065,0.285,0,16,16
"630",0.065,0.295,0,14,14
"631",0.065,0.305,0,15,15
"632",0.065,0.315,0,13,13
"633",0.065,0.325,0,12,12
"634",0.065,0.335,0,13,13
"635",0.065,0.345,0,8,8
"636",0.065,0.355,0,13,13
"637",0.065,0.365,0,7,7
"638",0.065,0.375,0,15,15
"639",0.065,0.385,0,7,7
"640",0.065,0.395,0,9,9
"641",0.065,0.405,0,10,10
"642",0.065,0.415,0,5,5
"643",0.065,0.425,0,8,8
"644",0.065,0.435,0,8,8
"645",0.065,0.445,0,8,8
"646",0.065,0.455,0,9,9
"647",0.065,0.465,0,11,11
"648",0.065,0.475,0,8,8
"649",0.065,0.485,0,5,5
"650",0.065,0.495,0,2,2
"651",0.065,0.505,0,6,6
"652",0.065,0.515,0,3,3
"653",0.065,0.525,0,7,7
"654",0.065,0.535,0,2,2
"655",0.065,0.545,0,9,9
"656",0.065,0.555,0,6,6
"657",0.065,0.565,0,3,3
"658",0.065,0.575,0,4,4
"659",0.065,0.585,0,2,2
"660",0.065,0.595,0,1,1
"661",0.065,0.605,0,1,1
"662",0.065,0.615,0,5,5
"663",0.065,0.625,0,7,7
"664",0.065,0.635,0,3,3
"665",0.065,0.645,0,2,2
"666",0.065,0.655,0,0,0
"667",0.065,0.665,0,5,5
"668",0.065,0.675,0,0,0
"669",0.065,0.685,0,4,4
"670",0.065,0.695,0,4,4
"671",0.065,0.705,0,2,2
"672",0.065,0.715,0,2,2
"673",0.065,0.725,0,2,2
"674",0.065,0.735,0,1,1
"675",0.065,0.745,0,6,6
"676",0.065,0.755,0,2,2
"677",0.065,0.765,0,3,3
"678",0.065,0.775,0,2,2
"679",0.065,0.785,0,1,1
"680",0.065,0.795,0,3,3
"681",0.065,0.805,0,2,2
"682",0.065,0.815,0,0,0
"683",0.065,0.825,0,1,1
"684",0.065,0.835,0,1,1
"685",0.065,0.845,0,1,1
"686",0.065,0.855,0,1,1
"687",0.065,0.865,0,2,2
"688",0.065,0.875,0,1,1
"689",0.065,0.885,0,0,0
"690",0.065,0.895,0,2,2
"691",0.065,0.905,0,2,2
"692",0.065,0.915,0,2,2
"693",0.065,0.925,0,2,2
"694",0.065,0.935,0,1,1
"695",0.065,0.945,0,1,1
"696",0.065,0.955,0,0,0
"697",0.065,0.965,0,1,1
"698",0.065,0.975,0,0,0
"699",0.065,0.985,0,1,1
"700",0.065,0.995,0,0,0
"701",0.075,0.005,59,176,235
"702",0.075,0.015,26,159,185
"703",0.075,0.025,11,130,141
"704",0.075,0.035,5,118,123
"705",0.075,0.045,1,100,101
"706",0.075,0.055,1,98,99
"707",0.075,0.065,1,85,86
"708",0.075,0.075,0,92,92
"709",0.075,0.085,0,67,67
"710",0.075,0.095,0,60,60
"711",0.075,0.105,0,63,63
"712",0.075,0.115,0,43,43
"713",0.075,0.125,0,52,52
"714",0.075,0.135,0,39,39
"715",0.075,0.145,0,36,36
"716",0.075,0.155,0,48,48
"717",0.075,0.165,0,32,32
"718",0.075,0.175,0,28,28
"719",0.075,0.185,0,32,32
"720",0.075,0.195,0,35,35
"721",0.075,0.205,0,22,22
"722",0.075,0.215,0,22,22
"723",0.075,0.225,0,23,23
"724",0.075,0.235,0,16,16
"725",0.075,0.245,0,18,18
"726",0.075,0.255,0,17,17
"727",0.075,0.265,0,11,11
"728",0.075,0.275,0,12,12
"729",0.075,0.285,0,16,16
"730",0.075,0.295,0,17,17
"731",0.075,0.305,0,14,14
"732",0.075,0.315,0,14,14
"733",0.075,0.325,0,15,15
"734",0.075,0.335,0,12,12
"735",0.075,0.345,0,6,6
"736",0.075,0.355,0,10,10
"737",0.075,0.365,0,11,11
"738",0.075,0.375,0,10,10
"739",0.075,0.385,0,11,11
"740",0.075,0.395,0,10,10
"741",0.075,0.405,0,6,6
"742",0.075,0.415,0,4,4
"743",0.075,0.425,0,10,10
"744",0.075,0.435,0,11,11
"745",0.075,0.445,0,5,5
"746",0.075,0.455,0,5,5
"747",0.075,0.465,0,4,4
"748",0.075,0.475,0,3,3
"749",0.075,0.485,0,9,9
"750",0.075,0.495,0,4,4
"751",0.075,0.505,0,2,2
"752",0.075,0.515,0,8,8
"753",0.075,0.525,0,3,3
"754",0.075,0.535,0,5,5
"755",0.075,0.545,0,5,5
"756",0.075,0.555,0,8,8
"757",0.075,0.565,0,5,5
"758",0.075,0.575,0,3,3
"759",0.075,0.585,0,2,2
"760",0.075,0.595,0,3,3
"761",0.075,0.605,0,2,2
"762",0.075,0.615,0,3,3
"763",0.075,0.625,0,2,2
"764",0.075,0.635,0,4,4
"765",0.075,0.645,0,5,5
"766",0.075,0.655,0,3,3
"767",0.075,0.665,0,7,7
"768",0.075,0.675,0,2,2
"769",0.075,0.685,0,4,4
"770",0.075,0.695,0,1,1
"771",0.075,0.705,0,5,5
"772",0.075,0.715,0,2,2
"773",0.075,0.725,0,2,2
"774",0.075,0.735,0,0,0
"775",0.075,0.745,0,2,2
"776",0.075,0.755,0,2,2
"777",0.075,0.765,0,3,3
"778",0.075,0.775,0,5,5
"779",0.075,0.785,0,1,1
"780",0.075,0.795,0,0,0
"781",0.075,0.805,0,1,1
"782",0.075,0.815,0,2,2
"783",0.075,0.825,0,0,0
"784",0.075,0.835,0,1,1
"785",0.075,0.845,0,1,1
"786",0.075,0.855,0,0,0
"787",0.075,0.865,0,2,2
"788",0.075,0.875,0,1,1
"789",0.075,0.885,0,0,0
"790",0.075,0.895,0,0,0
"791",0.075,0.905,0,1,1
"792",0.075,0.915,0,1,1
"793",0.075,0.925,0,1,1
"794",0.075,0.935,0,2,2
"795",0.075,0.945,0,2,2
"796",0.075,0.955,0,1,1
"797",0.075,0.965,0,2,2
"798",0.075,0.975,0,0,0
"799",0.075,0.985,0,2,2
"800",0.075,0.995,0,5,5
"801",0.085,0.005,69,174,243
"802",0.085,0.015,28,146,174
"803",0.085,0.025,13,137,150
"804",0.085,0.035,8,129,137
"805",0.085,0.045,0,117,117
"806",0.085,0.055,0,95,95
"807",0.085,0.065,0,74,74
"808",0.085,0.075,0,64,64
"809",0.085,0.085,0,75,75
"810",0.085,0.095,0,62,62
"811",0.085,0.105,0,59,59
"812",0.085,0.115,0,52,52
"813",0.085,0.125,0,40,40
"814",0.085,0.135,0,54,54
"815",0.085,0.145,0,46,46
"816",0.085,0.155,0,46,46
"817",0.085,0.165,0,34,34
"818",0.085,0.175,0,19,19
"819",0.085,0.185,0,26,26
"820",0.085,0.195,0,26,26
"821",0.085,0.205,0,22,22
