"","x1","x2","zi1","zi2","total_count"
"153",0.015,0.525,0,11,11
"154",0.015,0.535,0,4,4
"155",0.015,0.545,0,17,17
"156",0.015,0.555,0,8,8
"157",0.015,0.565,0,10,10
"158",0.015,0.575,0,10,10
"159",0.015,0.585,0,14,14
"160",0.015,0.595,0,14,14
"161",0.015,0.605,0,8,8
"162",0.015,0.615,0,10,10
"163",0.015,0.625,0,11,11
"164",0.015,0.635,0,11,11
"165",0.015,0.645,0,10,10
"166",0.015,0.655,0,11,11
"167",0.015,0.665,0,10,10
"168",0.015,0.675,0,12,12
"169",0.015,0.685,0,10,10
"170",0.015,0.695,0,7,7
"171",0.015,0.705,0,10,10
"172",0.015,0.715,0,13,13
"173",0.015,0.725,0,8,8
"174",0.015,0.735,0,8,8
"175",0.015,0.745,0,11,11
"176",0.015,0.755,0,6,6
"177",0.015,0.765,0,12,12
"178",0.015,0.775,0,8,8
"179",0.015,0.785,0,8,8
"180",0.015,0.795,0,4,4
"181",0.015,0.805,0,3,3
"182",0.015,0.815,0,7,7
"183",0.015,0.825,0,8,8
"184",0.015,0.835,0,9,9
"185",0.015,0.845,0,5,5
"186",0.015,0.855,0,9,9
"187",0.015,0.865,0,14,14
"188",0.015,0.875,0,8,8
"189",0.015,0.885,0,7,7
"190",0.015,0.895,0,6,6
"191",0.015,0.905,0,9,9
"192",0.015,0.915,0,11,11
"193",0.015,0.925,0,9,9
"194",0.015,0.935,0,6,6
"195",0.015,0.945,0,2,2
"196",0.015,0.955,0,4,4
"197",0.015,0.965,0,7,7
"198",0.015,0.975,0,7,7
"199",0.015,0.985,0,6,6
"200",0.015,0.995,0,11,11
"201",0.025,0.005,127,105,232
"202",0.025,0.015,52,83,135
"203",0.025,0.025,23,82,105
"204",0.025,0.035,2,83,85
"205",0.025,0.045,2,74,76
"206",0.025,0.055,3,67,70
"207",0.025,0.065,2,63,65
"208",0.025,0.075,0,55,55
"209",0.025,0.085,0,58,58
"210",0.025,0.095,0,67,67
"211",0.025,0.105,0,42,42
"212",0.025,0.115,0,53,53
"213",0.025,0.125,0,50,50
"214",0.025,0.135,0,30,30
"215",0.025,0.145,0,64,64
"216",0.025,0.155,0,36,36
"217",0.025,0.165,0,33,33
"218",0.025,0.175,0,34,34
"219",0.025,0.185,0,33,33
"220",0.025,0.195,0,30,30
"221",0.025,0.205,0,30,30
"222",0.025,0.215,0,25,25
"223",0.025,0.225,0,37,37
"224",0.025,0.235,0,33,33
"225",0.025,0.245,0,28,28
"226",0.025,0.255,0,29,29
"227",0.025,0.265,0,24,24
"228",0.025,0.275,0,28,28
"229",0.025,0.285,0,25,25
"230",0.025,0.295,0,28,28
"231",0.025,0.305,0,19,19
"232",0.025,0.315,0,10,10
"233",0.025,0.325,0,21,21
"234",0.025,0.335,0,20,20
"235",0.025,0.345,0,27,27
"236",0.025,0.355,0,24,24
"237",0.025,0.365,0,23,23
"238",0.025,0.375,0,22,22
"239",0.025,0.385,0,13,13
"240",0.025,0.395,0,16,16
"241",0.025,0.405,0,16,16
"242",0.025,0.415,0,17,17
"243",0.025,0.425,0,19,19
"244",0.025,0.435,0,6,6
"245",0.025,0.445,0,9,9
"246",0.025,0.455,0,10,10
"247",0.025,0.465,0,19,19
"248",0.025,0.475,0,11,11
"249",0.025,0.485,0,14,14
"250",0.025,0.495,0,19,19
"251",0.025,0.505,0,14,14
"252",0.025,0.515,0,16,16
"253",0.025,0.525,0,14,14
"254",0.025,0.535,0,16,16
"255",0.025,0.545,0,10,10
"256",0.025,0.555,0,10,10
"257",0.025,0.565,0,21,21
"258",0.025,0.575,0,10,10
"259",0.025,0.585,0,14,14
"260",0.025,0.595,0,6,6
"261",0.025,0.605,0,14,14
"262",0.025,0.615,0,10,10
"263",0.025,0.625,0,17,17
"264",0.025,0.635,0,13,13
"265",0.025,0.645,0,9,9
"266",0.025,0.655,0,7,7
"267",0.025,0.665,0,12,12
"268",0.025,0.675,0,15,15
"269",0.025,0.685,0,11,11
"270",0.025,0.695,0,9,9
"271",0.025,0.705,0,10,10
"272",0.025,0.715,0,7,7
"273",0.025,0.725,0,11,11
"274",0.025,0.735,0,12,12
"275",0.025,0.745,0,11,11
"276",0.025,0.755,0,6,6
"277",0.025,0.765,0,9,9
"278",0.025,0.775,0,7,7
"279",0.025,0.785,0,5,5
"280",0.025,0.795,0,6,6
"281",0.025,0.805,0,4,4
"282",0.025,0.815,0,5,5
"283",0.025,0.825,0,7,7
"284",0.025,0.835,0,8,8
"285",0.025,0.845,0,5,5
"286",0.025,0.855,0,5,5
"287",0.025,0.865,0,4,4
"288",0.025,0.875,0,8,8
"289",0.025,0.885,0,7,7
"290",0.025,0.895,0,6,6
"291",0.025,0.905,0,7,7
"292",0.025,0.915,0,3,3
"293",0.025,0.925,0,6,6
"294",0.025,0.935,0,9,9
"295",0.025,0.945,0,7,7
"296",0.025,0.955,0,6,6
"297",0.025,0.965,0,6,6
"298",0.025,0.975,0,11,11
"299",0.025,0.985,0,2,2
"300",0.025,0.995,0,6,6
"301",0.035,0.005,153,96,249
"302",0.035,0.015,49,78,127
"303",0.035,0.025,24,71,95
"304",0.035,0.035,7,65,72
"305",0.035,0.045,4,72,76
"306",0.035,0.055,1,59,60
"307",0.035,0.065,2,56,58
"308",0.035,0.075,0,55,55
"309",0.035,0.085,0,48,48
"310",0.035,0.095,0,50,50
"311",0.035,0.105,0,55,55
"312",0.035,0.115,0,48,48
"313",0.035,0.125,0,52,52
"314",0.035,0.135,0,42,42
"315",0.035,0.145,0,40,40
"316",0.035,0.155,0,39,39
"317",0.035,0.165,0,39,39
"318",0.035,0.175,0,34,34
"319",0.035,0.185,0,31,31
"320",0.035,0.195,0,29,29
"321",0.035,0.205,0,29,29
"322",0.035,0.215,0,29,29
"323",0.035,0.225,0,26,26
"324",0.035,0.235,0,28,28
"325",0.035,0.245,0,39,39
"326",0.035,0.255,0,27,27
"327",0.035,0.265,0,20,20
"328",0.035,0.275,0,30,30
"329",0.035,0.285,0,19,19
"330",0.035,0.295,0,22,22
"331",0.035,0.305,0,15,15
"332",0.035,0.315,0,27,27
"333",0.035,0.325,0,21,21
"334",0.035,0.335,0,20,20
"335",0.035,0.345,0,12,12
"336",0.035,0.355,0,12,12
"337",0.035,0.365,0,17,17
"338",0.035,0.375,0,14,14
"339",0.035,0.385,0,15,15
"340",0.035,0.395,0,15,15
"341",0.035,0.405,0,15,15
"342",0.035,0.415,0,12,12
"343",0.035,0.425,0,22,22
"344",0.035,0.435,0,23,23
"345",0.035,0.445,0,14,14
"346",0.035,0.455,0,13,13
"347",0.035,0.465,0,12,12
"348",0.035,0.475,0,13,13
"349",0.035,0.485,0,13,13
"350",0.035,0.495,0,13,13
"351",0.035,0.505,0,10,10
"352",0.035,0.515,0,16,16
"353",0.035,0.525,0,13,13
"354",0.035,0.535,0,12,12
"355",0.035,0.545,0,6,6
"356",0.035,0.555,0,9,9
"357",0.035,0.565,0,11,11
"358",0.035,0.575,0,8,8
"359",0.035,0.585,0,11,11
"360",0.035,0.595,0,10,10
"361",0.035,0.605,0,17,17
"362",0.035,0.615,0,15,15
"363",0.035,0.625,0,15,15
"364",0.035,0.635,0,12,12
"365",0.035,0.645,0,12,12
"366",0.035,0.655,0,6,6
"367",0.035,0.665,0,16,16
"368",0.035,0.675,0,14,14
"369",0.035,0.685,0,9,9
"370",0.035,0.695,0,10,10
"371",0.035,0.705,0,10,10
"372",0.035,0.715,0,10,10
"373",0.035,0.725,0,8,8
"374",0.035,0.735,0,7,7
"375",0.035,0.745,0,7,7
"376",0.035,0.755,0,6,6
"377",0.035,0.765,0,5,5
"378",0.035,0.775,0,11,11
"379",0.035,0.785,0,5,5
"380",0.035,0.795,0,12,12
"381",0.035,0.805,0,8,8
"382",0.035,0.815,0,4,4
"383",0.035,0.825,0,12,12
"384",0.035,0.835,0,7,7
"385",0.035,0.845,0,7,7
"386",0.035,0.855,0,7,7
"387",0.035,0.865,0,6,6
"388",0.035,0.875,0,11,11
"389",0.035,0.885,0,4,4
"390",0.035,0.895,0,9,9
"391",0.035,0.905,0,5,5
"392",0.035,0.915,0,6,6
"393",0.035,0.925,0,5,5
"394",0.035,0.935,0,7,7
"395",0.035,0.945,0,5,5
"396",0.035,0.955,0,6,6
"397",0.035,0.965,0,5,5
"398",0.035,0.975,0,9,9
"399",0.035,0.985,0,5,5
"400",0.035,0.995,0,7,7
"401",0.045,0.005,161,84,245
"402",0.045,0.015,62,85,147
"403",0.045,0.025,22,71,93
"404",0.045,0.035,13,62,75
"405",0.045,0.045,1,64,65
"406",0.045,0.055,0,53,53
"407",0.045,0.065,0,54,54
"408",0.045,0.075,0,63,63
"409",0.045,0.085,0,60,60
"410",0.045,0.095,0,58,58
"411",0.045,0.105,0,45,45
"412",0.045,0.115,0,37,37
"413",0.045,0.125,0,58,58
"414",0.045,0.135,0,46,46
"415",0.045,0.145,0,52,52
"416",0.045,0.155,0,41,41
"417",0.045,0.165,0,36,36
"418",0.045,0.175,0,34,34
"419",0.045,0.185,0,28,28
"420",0.045,0.195,0,40,40
"421",0.045,0.205,0,23,23
"422",0.045,0.215,0,36,36
"423",0.045,0.225,0,27,27
"424",0.045,0.235,0,26,26
"425",0.045,0.245,0,20,20
"426",0.045,0.255,0,13,13
"427",0.045,0.265,0,26,26
"428",0.045,0.275,0,14,14
"429",0.045,0.285,0,21,21
"430",0.045,0.295,0,28,28
"431",0.045,0.305,0,27,27
"432",0.045,0.315,0,27,27
"433",0.045,0.325,0,12,12
"434",0.045,0.335,0,15,15
"435",0.045,0.345,0,22,22
"436",0.045,0.355,0,22,22
"437",0.045,0.365,0,14,14
"438",0.045,0.375,0,19,19
"439",0.045,0.385,0,19,19
"440",0.045,0.395,0,24,24
"441",0.045,0.405,0,15,15
"442",0.045,0.415,0,16,16
"443",0.045,0.425,0,10,10
"444",0.045,0.435,0,6,6
"445",0.045,0.445,0,14,14
"446",0.045,0.455,0,20,20
"447",0.045,0.465,0,20,20
"448",0.045,0.475,0,11,11
"449",0.045,0.485,0,14,14
"450",0.045,0.495,0,20,20
"451",0.045,0.505,0,15,15
"452",0.045,0.515,0,12,12
"453",0.045,0.525,0,15,15
"454",0.045,0.535,0,11,11
"455",0.045,0.545,0,8,8
"456",0.045,0.555,0,9,9
"457",0.045,0.565,0,9,9
"458",0.045,0.575,0,10,10
"459",0.045,0.585,0,10,10
"460",0.045,0.595,0,8,8
"461",0.045,0.605,0,13,13
"462",0.045,0.615,0,9,9
"463",0.045,0.625,0,10,10
"464",0.045,0.635,0,7,7
"465",0.045,0.645,0,7,7
"466",0.045,0.655,0,13,13
"467",0.045,0.665,0,5,5
"468",0.045,0.675,0,12,12
"469",0.045,0.685,0,7,7
"470",0.045,0.695,0,13,13
"471",0.045,0.705,0,10,10
"472",0.045,0.715,0,7,7
"473",0.045,0.725,0,6,6
"474",0.045,0.735,0,9,9
"475",0.045,0.745,0,7,7
"476",0.045,0.755,0,6,6
"477",0.045,0.765,0,8,8
"478",0.045,0.775,0,5,5
"479",0.045,0.785,0,6,6
"480",0.045,0.795,0,8,8
"481",0.045,0.805,0,5,5
"482",0.045,0.815,0,8,8
"483",0.045,0.825,0,2,2
"484",0.045,0.835,0,10,10
"485",0.045,0.845,0,8,8
"486",0.045,0.855,0,6,6
"487",0.045,0.865,0,2,2
"488",0.045,0.875,0,3,3
"489",0.045,0.885,0,8,8
"490",0.045,0.895,0,6,6
"491",0.045,0.905,0,6,6
"492",0.045,0.915,0,9,9
"493",0.045,0.925,0,7,7
"494",0.045,0.935,0,7,7
"495",0.045,0.945,0,6,6
"496",0.045,0.955,0,8,8
"497",0.045,0.965,0,7,7
"498",0.045,0.975,0,5,5
"499",0.045,0.985,0,4,4
"500",0.045,0.995,0,9,9
"501",0.055,0.005,178,105,283
"502",0.055,0.015,65,64,129
"503",0.055,0.025,29,68,97
"504",0.055,0.035,7,61,68
"505",0.055,0.045,4,55,59
"506",0.055,0.055,1,61,62
"507",0.055,0.065,1,55,56
"508",0.055,0.075,0,49,49
"509",0.055,0.085,0,53,53
"510",0.055,0.095,0,58,58
"511",0.055,0.105,0,52,52
"512",0.055,0.115,0,34,34
"513",0.055,0.125,0,41,41
"514",0.055,0.135,0,50,50
"515",0.055,0.145,0,36,36
"516",0.055,0.155,0,39,39
"517",0.055,0.165,0,43,43
"518",0.055,0.175,0,27,27
"519",0.055,0.185,0,33,33
"520",0.055,0.195,0,32,32
"521",0.055,0.205,0,43,43
"522",0.055,0.215,0,30,30
"523",0.055,0.225,0,21,21
"524",0.055,0.235,0,31,31
"525",0.055,0.245,0,32,32
"526",0.055,0.255,0,13,13
"527",0.055,0.265,0,30,30
"528",0.055,0.275,0,21,21
"529",0.055,0.285,0,20,20
"530",0.055,0.295,0,16,16
"531",0.055,0.305,0,29,29
"532",0.055,0.315,0,16,16
"533",0.055,0.325,0,17,17
"534",0.055,0.335,0,18,18
"535",0.055,0.345,0,20,20
"536",0.055,0.355,0,17,17
"537",0.055,0.365,0,13,13
"538",0.055,0.375,0,19,19
"539",0.055,0.385,0,21,21
"540",0.055,0.395,0,18,18
"541",0.055,0.405,0,17,17
"542",0.055,0.415,0,8,8
"543",0.055,0.425,0,19,19
"544",0.055,0.435,0,14,14
"545",0.055,0.445,0,17,17
"546",0.055,0.455,0,12,12
"547",0.055,0.465,0,11,11
"548",0.055,0.475,0,21,21
"549",0.055,0.485,0,6,6
"550",0.055,0.495,0,13,13
"551",0.055,0.505,0,13,13
"552",0.055,0.515,0,18,18
"553",0.055,0.525,0,11,11
"554",0.055,0.535,0,16,16
"555",0.055,0.545,0,14,14
"556",0.055,0.555,0,10,10
"557",0.055,0.565,0,9,9
"558",0.055,0.575,0,12,12
"559",0.055,0.585,0,11,11
"560",0.055,0.595,0,8,8
"561",0.055,0.605,0,7,7
"562",0.055,0.615,0,10,10
"563",0.055,0.625,0,11,11
"564",0.055,0.635,0,6,6
"565",0.055,0.645,0,9,9
"566",0.055,0.655,0,11,11
"567",0.055,0.665,0,8,8
"568",0.055,0.675,0,16,16
"569",0.055,0.685,0,16,16
"570",0.055,0.695,0,6,6
"571",0.055,0.705,0,6,6
"572",0.055,0.715,0,8,8
"573",0.055,0.725,0,11,11
"574",0.055,0.735,0,7,7
"575",0.055,0.745,0,7,7
"576",0.055,0.755,0,13,13
"577",0.055,0.765,0,11,11
"578",0.055,0.775,0,5,5
"579",0.055,0.785,0,7,7
"580",0.055,0.795,0,9,9
"581",0.055,0.805,0,8,8
"582",0.055,0.815,0,4,4
"583",0.055,0.825,0,6,6
"584",0.055,0.835,0,7,7
"585",0.055,0.845,0,6,6
"586",0.055,0.855,0,8,8
"587",0.055,0.865,0,7,7
"588",0.055,0.875,0,7,7
"589",0.055,0.885,0,5,5
"590",0.055,0.895,0,6,6
"591",0.055,0.905,0,7,7
"592",0.055,0.915,0,6,6
"593",0.055,0.925,0,9,9
"594",0.055,0.935,0,10,10
"595",0.055,0.945,0,9,9
"596",0.055,0.955,0,4,4
"597",0.055,0.965,0,3,3
"598",0.055,0.975,0,5,5
"599",0.055,0.985,0,7,7
"600",0.055,0.995,0,5,5
"601",0.065,0.005,193,88,281
"602",0.065,0.015,84,79,163
"603",0.065,0.025,32,70,102
"604",0.065,0.035,12,75,87
"605",0.065,0.045,4,73,77
"606",0.065,0.055,0,68,68
"607",0.065,0.065,0,64,64
"608",0.065,0.075,0,47,47
"609",0.065,0.085,0,46,46
"610",0.065,0.095,1,49,50
"611",0.065,0.105,0,42,42
"612",0.065,0.115,0,48,48
"613",0.065,0.125,0,46,46
"614",0.065,0.135,0,36,36
"615",0.065,0.145,0,32,32
"616",0.065,0.155,0,37,37
"617",0.065,0.165,0,38,38
"618",0.065,0.175,0,29,29
"619",0.065,0.185,0,37,37
"620",0.065,0.195,0,33,33
"621",0.065,0.205,0,35,35
"622",0.065,0.215,0,19,19
"623",0.065,0.225,0,28,28
"624",0.065,0.235,0,29,29
"625",0.065,0.245,0,22,22
"626",0.065,0.255,0,20,20
"627",0.065,0.265,0,23,23
"628",0.065,0.275,0,18,18
"629",0.065,0.285,0,25,25
"630",0.065,0.295,0,21,21
"631",0.065,0.305,0,30,30
"632",0.065,0.315,0,21,21
"633",0.065,0.325,0,19,19
"634",0.065,0.335,0,13,13
"635",0.065,0.345,0,20,20
"636",0.065,0.355,0,26,26
"637",0.065,0.365,0,26,26
"638",0.065,0.375,0,14,14
"639",0.065,0.385,0,16,16
"640",0.065,0.395,0,20,20
"641",0.065,0.405,0,12,12
"642",0.065,0.415,0,16,16
"643",0.065,0.425,0,10,10
"644",0.065,0.435,0,13,13
"645",0.065,0.445,0,14,14
"646",0.065,0.455,0,16,16
"647",0.065,0.465,0,15,15
"648",0.065,0.475,0,20,20
"649",0.065,0.485,0,15,15
"650",0.065,0.495,0,11,11
"651",0.065,0.505,0,11,11
"652",0.065,0.515,0,15,15
"653",0.065,0.525,0,12,12
"654",0.065,0.535,0,5,5
"655",0.065,0.545,0,9,9
"656",0.065,0.555,0,5,5
"657",0.065,0.565,0,13,13
"658",0.065,0.575,0,2,2
"659",0.065,0.585,0,15,15
"660",0.065,0.595,0,14,14
"661",0.065,0.605,0,8,8
"662",0.065,0.615,0,13,13
"663",0.065,0.625,0,9,9
"664",0.065,0.635,0,12,12
"665",0.065,0.645,0,8,8
"666",0.065,0.655,0,4,4
"667",0.065,0.665,0,8,8
"668",0.065,0.675,0,7,7
"669",0.065,0.685,0,11,11
"670",0.065,0.695,0,11,11
"671",0.065,0.705,0,9,9
"672",0.065,0.715,0,11,11
"673",0.065,0.725,0,4,4
"674",0.065,0.735,0,6,6
"675",0.065,0.745,0,8,8
"676",0.065,0.755,0,5,5
"677",0.065,0.765,0,9,9
"678",0.065,0.775,0,13,13
"679",0.065,0.785,0,5,5
"680",0.065,0.795,0,4,4
"681",0.065,0.805,0,9,9
"682",0.065,0.815,0,10,10
"683",0.065,0.825,0,12,12
"684",0.065,0.835,0,5,5
"685",0.065,0.845,0,11,11
"686",0.065,0.855,0,4,4
"687",0.065,0.865,0,4,4
"688",0.065,0.875,0,4,4
"689",0.065,0.885,0,2,2
"690",0.065,0.895,0,6,6
"691",0.065,0.905,0,3,3
"692",0.065,0.915,0,5,5
"693",0.065,0.925,0,5,5
"694",0.065,0.935,0,5,5
"695",0.065,0.945,0,10,10
"696",0.065,0.955,0,8,8
"697",0.065,0.965,0,2,2
"698",0.065,0.975,0,4,4
"699",0.065,0.985,0,5,5
"700",0.065,0.995,0,5,5
"701",0.075,0.005,228,80,308
"702",0.075,0.015,72,74,146
"703",0.075,0.025,24,75,99
"704",0.075,0.035,10,75,85
"705",0.075,0.045,5,70,75
"706",0.075,0.055,0,56,56
"707",0.075,0.065,2,70,72
"708",0.075,0.075,0,61,61
"709",0.075,0.085,0,57,57
"710",0.075,0.095,0,48,48
"711",0.075,0.105,0,39,39
"712",0.075,0.115,0,45,45
"713",0.075,0.125,0,39,39
"714",0.075,0.135,0,38,38
"715",0.075,0.145,0,34,34
"716",0.075,0.155,0,35,35
"717",0.075,0.165,0,34,34
"718",0.075,0.175,0,31,31
"719",0.075,0.185,0,31,31
"720",0.075,0.195,0,26,26
"721",0.075,0.205,0,32,32
"722",0.075,0.215,0,27,27
"723",0.075,0.225,0,23,23
"724",0.075,0.235,0,18,18
"725",0.075,0.245,0,21,21
"726",0.075,0.255,0,25,25
"727",0.075,0.265,0,33,33
"728",0.075,0.275,0,35,35
"729",0.075,0.285,0,21,21
"730",0.075,0.295,0,14,14
"731",0.075,0.305,0,24,24
"732",0.075,0.315,0,20,20
"733",0.075,0.325,0,19,19
"734",0.075,0.335,0,18,18
"735",0.075,0.345,0,18,18
"736",0.075,0.355,0,17,17
"737",0.075,0.365,0,17,17
"738",0.075,0.375,0,22,22
"739",0.075,0.385,0,15,15
"740",0.075,0.395,0,18,18
"741",0.075,0.405,0,22,22
"742",0.075,0.415,0,18,18
"743",0.075,0.425,0,15,15
"744",0.075,0.435,0,15,15
"745",0.075,0.445,0,9,9
"746",0.075,0.455,0,15,15
"747",0.075,0.465,0,9,9
"748",0.075,0.475,0,19,19
"749",0.075,0.485,0,11,11
"750",0.075,0.495,0,14,14
"751",0.075,0.505,0,12,12
"752",0.075,0.515,0,11,11
"753",0.075,0.525,0,16,16
"754",0.075,0.535,0,16,16
"755",0.075,0.545,0,4,4
"756",0.075,0.555,0,12,12
"757",0.075,0.565,0,7,7
"758",0.075,0.575,0,10,10
"759",0.075,0.585,0,12,12
"760",0.075,0.595,0,11,11
"761",0.075,0.605,0,10,10
"762",0.075,0.615,0,12,12
"763",0.075,0.625,0,7,7
"764",0.075,0.635,0,4,4
"765",0.075,0.645,0,10,10
"766",0.075,0.655,0,10,10
"767",0.075,0.665,0,8,8
"768",0.075,0.675,0,13,13
"769",0.075,0.685,0,7,7
"770",0.075,0.695,0,4,4
"771",0.075,0.705,0,4,4
"772",0.075,0.715,0,7,7
"773",0.075,0.725,0,9,9
"774",0.075,0.735,0,7,7
"775",0.075,0.745,0,5,5
"776",0.075,0.755,0,7,7
"777",0.075,0.765,0,6,6
"778",0.075,0.775,0,11,11
"779",0.075,0.785,0,6,6
"780",0.075,0.795,0,9,9
"781",0.075,0.805,0,8,8
"782",0.075,0.815,0,6,6
"783",0.075,0.825,0,6,6
"784",0.075,0.835,0,9,9
"785",0.075,0.845,0,7,7
"786",0.075,0.855,0,4,4
"787",0.075,0.865,0,9,9
"788",0.075,0.875,0,3,3
"789",0.075,0.885,0,7,7
"790",0.075,0.895,0,6,6
"791",0.075,0.905,0,6,6
"792",0.075,0.915,0,6,6
"793",0.075,0.925,0,1,1
"794",0.075,0.935,0,1,1
"795",0.075,0.945,0,6,6
"796",0.075,0.955,0,4,4
"797",0.075,0.965,0,1,1
"798",0.075,0.975,0,7,7
"799",0.075,0.985,0,3,3
"800",0.075,0.995,0,5,5
"801",0.085,0.005,294,100,394
"802",0.085,0.015,89,72,161
"803",0.085,0.025,32,94,126
"804",0.085,0.035,13,50,63
"805",0.085,0.045,8,61,69
"806",0.085,0.055,3,66,69
"807",0.085,0.065,1,38,39
"808",0.085,0.075,0,58,58
"809",0.085,0.085,0,46,46
"810",0.085,0.095,0,49,49
"811",0.085,0.105,0,44,44
"812",0.085,0.115,0,46,46
"813",0.085,0.125,0,30,30
"814",0.085,0.135,0,36,36
"815",0.085,0.145,0,37,37
"816",0.085,0.155,0,33,33
"817",0.085,0.165,0,40,40
"818",0.085,0.175,0,31,31
"819",0.085,0.185,0,33,33
"820",0.085,0.195,0,33,33
"821",0.085,0.205,0,38,38
